embed_size,hidden_size,learning_rate,weight_decay,seed,regularization,embed_config,is_collapsed_hidden,is_tied_hidden,is_collapsed_out,is_symmetric_input,slug,maxRatio,minTrainLoss,minEvalLoss
512,512,0.0001,1,4,l2,input_tied,false,false,true,false,6490376822382202,113639106637.71495,0.0000010172993981211148,0.00006309604493383718
64,64,0.01,0.03,7,l2,tied,true,false,true,false,6491085185590693,5.115915852913984,4828.015601295393,20610.47272869761
64,64,0.001,0.01,7,l2,tied,false,false,true,false,6491285758953049,65799751533153.086,3.757630584442304e-8,42339.66895338781
128,128,0.0001,1,4,l2,untied,true,true,false,true,6491746600419401,64308990955.5925,0.000001979016585518518,21379.959611986193
64,64,0.001,0.3,7,l2,tied,true,false,true,false,6492056534125579,2.8358505295110534,7723.671354443901,21901.01826951072
128,128,0.01,0.03,5,l2,tied,false,false,true,true,6492256288475374,7017806479689.472,1.620768164115019e-8,89.24433519685743
32,32,0.001,0.03,8,l2,input_tied,true,false,false,false,6492760650081111,1224853490636.7637,2.9238593101978976e-8,98.20320836281476
32,32,0.0001,1,6,l2,tied,true,true,true,true,6493559449777854,3.042452615562149,6024.64087360703,18318.12598015905
64,64,0.001,0.03,0,l2,tied,true,true,false,false,6493576519676821,2774304485593.358,1.4084112320798302e-8,0.000002292503030783213
512,512,0.01,0.1,3,l2,input_tied,true,true,true,true,6493589478913644,91663782301.05157,3.769153417872966e-7,5.0632557770176225
512,512,0.0001,0.3,0,l2,input_tied,true,true,false,false,6494159658768507,436652327991.43964,2.2865516412698217e-7,0.0012984833300418593
128,128,0.001,0.3,6,l2,input_tied,true,true,false,false,6494595370486138,262098889127.33783,2.3325673591531765e-7,0.00015240703074891987
512,512,0.0001,0.3,4,l2,tied,false,true,true,true,649477773053521,459199249955.2446,2.471015216724712e-7,21616.269189842344
32,32,0.001,0.3,5,l2,tied,true,true,true,true,6494962700378747,3.7400863817152668,5176.12653781286,19023.397727434232
256,256,0.01,1,4,l2,input_tied,false,true,true,false,6494970419814395,995.0665780268422,9.185139602663845e-7,0.00008776025336219159
128,128,0.0001,0.03,3,l2,tied,true,false,true,false,6495055145717735,4.506871423900711,4570.747421700213,19337.36503464421
128,128,0.01,0.3,5,l2,tied,false,true,false,true,6495647890404846,563810440753.08,4.476771753221459e-8,7.330683795874514e-7
64,64,0.001,0.1,6,l2,input_tied,true,false,false,false,649572447890149,1069850686481.8298,7.534746848546089e-8,0.00003617107879122855
64,64,0.01,0.3,7,l2,tied,false,true,true,false,649666643543073,1204.5172660411818,1.8832592218255825e-7,0.0000034734459750966516
128,128,0.01,1,4,l2,tied,false,false,false,false,6496674319475837,17691.12435431928,1.909293325613525e-7,5.408887677572141e-7
64,64,0.001,1,7,l2,untied,true,true,false,true,6496805598544242,33573705391.867935,0.0000037070466820496666,21381.59534913256
128,128,0.0001,0.1,6,l2,tied,true,false,true,true,6496866156931582,9.986304313618103,2490.458138092283,18456.475224566544
512,512,0.01,1,0,l2,untied,false,true,false,false,6496875036539593,272005.2390859505,2.69304124098357e-7,0.0000053159913047430506
64,64,0.01,0.3,4,l2,untied,false,false,false,false,649830341248015,304654832827.9999,8.196396361523411e-8,2.5573604833307453e-7
32,32,0.001,0.03,6,l2,input_tied,false,false,false,false,6498362812116167,341.13354285367353,5507.884729072848,42336.027309577454
512,512,0.001,0.3,7,l2,untied,true,false,false,false,6498418761160832,440837278602.35834,2.4316090784406375e-7,0.0004950356896586219
256,256,0.0001,0.3,3,l2,input_tied,true,true,false,true,6498687717927741,448873215682.43884,3.5533682615089673e-7,21382.569225248175
256,256,0.01,0.1,3,l2,untied,true,true,true,false,6499053605718589,151000832081.9968,5.965272992847966e-7,0.16511734851790527
32,32,0.01,0.03,1,l2,tied,false,false,false,true,6499465845152722,27164769019462.758,1.3164771717137664e-8,21344.744691504886
64,64,0.01,0.01,3,l2,untied,false,true,false,false,6499469888690773,191132354066150.47,7.027522563866364e-9,42438.98819260894
128,128,0.0001,0.01,8,l2,tied,false,false,false,true,6499578194965141,64028088634209.09,3.5624412308940642e-9,21390.53954020136
256,256,0.001,0.3,3,l2,untied,true,false,false,true,6499701737219404,324291591231.9771,2.9887330874391104e-7,21396.79871941964
32,32,0.01,0.01,5,l2,untied,false,false,false,true,6499757927591145,102315137165539.11,4.826629318436819e-9,21382.980504779905
128,128,0.01,0.1,5,l2,tied,false,true,true,true,6499985222331401,2135050154164.252,4.509570428113363e-8,0.0005937913580025672
64,64,0.0001,0.1,3,l2,input_tied,true,false,false,true,650045215977437,2470015857031.1855,1.6751480113337534e-7,21363.276935347003
64,64,0.0001,1,4,l2,untied,false,false,false,true,650060559162495,191727083148.59027,9.71427671588969e-7,21371.715380325157
256,256,0.0001,1,2,l2,input_tied,true,false,false,true,6500941696603539,84661075218.75172,0.0000011174397823307562,254.67426611843268
32,32,0.001,0.1,1,l2,untied,true,false,true,true,6501896174812022,116910160141.22299,0.0000027649641017458984,21345.50468059616
64,64,0.01,0.3,3,l2,untied,false,false,false,false,65020016700187,1020600886469.3878,9.264181466272073e-8,3.4497756672476503e-7
256,256,0.001,1,2,l2,tied,false,true,false,false,6502543248159383,158102.50776165316,1.6772100796464757e-7,8.825186770284462e-7
64,64,0.001,1,6,l2,input_tied,false,true,false,true,6503319584314442,231014283177.31934,3.249066160168398e-7,0.000007815616503270408
256,256,0.01,0.1,8,l2,tied,false,false,false,false,6503330379467859,5732938142144.588,1.3816384480920495e-8,3.968076556216416e-8
512,512,0.0001,0.3,5,l2,input_tied,true,true,true,false,6503638469237187,36877831381.19937,0.0000014700109406461381,0.3991820448350788
32,32,0.01,0.1,6,l2,untied,true,true,false,false,6503705445788943,126.40122238970471,3582.721743674065,42383.13369477339
128,128,0.001,0.3,3,l2,tied,true,true,true,true,6503712850825132,5.862401372339617,3198.1862910155814,17629.6499957289
256,256,0.01,0.1,7,l2,input_tied,true,false,false,true,6503910569442919,1103850575011.8215,6.468271562666427e-8,0.00877502211166134
512,512,0.01,1,3,l2,tied,true,true,false,false,6504220142002667,4287.858913604909,4.88876727944338e-7,0.000058075494157213354
128,128,0.01,1,7,l2,untied,true,true,false,true,6504512236926634,50180725365.045906,0.0000012120378993753416,1880.6621332417799
256,256,0.0001,0.1,1,l2,untied,true,true,true,false,6505099799678776,226501600697.81512,0.0000014224962212062666,42321.39337113932
64,64,0.0001,0.03,4,l2,untied,true,true,false,false,6505398472200327,15329256476189.424,8.266731321594449e-8,42381.06076553688
32,32,0.01,0.01,1,l2,tied,false,false,true,true,6505505680553344,27859071243886.047,2.129698017922468e-8,21348.458041370504
256,256,0.0001,0.3,7,l2,input_tied,false,false,false,true,6505791661989677,1076878976914.1641,1.3906679451919213e-7,21358.261048717606
512,512,0.001,1,7,l2,untied,true,false,true,false,6506129689705453,4675126096.056079,0.000009791775029801868,0.03675392331615074
128,128,0.01,0.03,6,l2,input_tied,true,false,true,false,6506214257679815,275604444989.78174,1.509256799498315e-7,2.020056350231184
256,256,0.001,0.03,3,l2,tied,false,false,false,false,6507022624788641,27397995217512.652,4.79635042793354e-9,3.4932759707642184e-7
32,32,0.001,0.3,4,l2,untied,true,true,false,true,6507962948058614,373428745361.00464,7.864340003968567e-7,21390.118789576067
256,256,0.0001,0.01,7,l2,tied,false,false,false,true,6508076436080673,49442217992959.336,3.5491281025167437e-9,21420.64767899827
256,256,0.001,0.01,7,l2,tied,false,true,false,false,650828088822223,52262257183504.42,1.66619984476243e-9,0.000024549050944150318
128,128,0.001,0.3,6,l2,tied,false,false,true,true,6508330714500726,497943570793.47906,2.9761741402285033e-7,21383.87249264762
128,128,0.0001,0.3,1,l2,untied,true,true,false,false,6508543603241742,730982718094.4774,6.508587213021009e-7,42390.985341721826
64,64,0.01,1,0,l2,tied,false,false,true,true,6508997986962166,14084153914.853415,0.000012917257703257563,21363.607302972727
32,32,0.001,0.01,5,l2,untied,true,true,true,false,6509048288836,1561140191984.894,0.000002156330938569898,42318.44133926867
256,256,0.01,1,0,l2,tied,false,true,false,false,6509373719111629,931.2469764229944,1.6537144653134581e-7,7.143325578966065e-7
256,256,0.001,0.3,1,l2,untied,true,true,true,false,6509464721661526,47826655128.745,0.000002158509910374461,0.4202843648117929
128,128,0.0001,0.3,4,l2,input_tied,false,true,true,true,6509553586210635,504079337836.4815,4.4775562851904787e-7,21340.067740468912
128,128,0.0001,0.01,0,l2,untied,false,true,false,false,6509694615939603,104678983809068.61,6.849152356373909e-9,42355.85386916966
32,32,0.001,0.1,1,l2,tied,false,true,false,true,6510615920985703,8323016734080.034,1.6373526756526093e-8,3.2116591741738927e-7
512,512,0.001,0.3,2,l2,untied,false,false,true,false,6510892974505957,363016953163.1409,2.8496464497970927e-7,0.000004731173952299081
64,64,0.01,0.01,4,l2,input_tied,true,false,false,true,6511287900763857,28663212823558.574,1.29549782012588e-8,21409.800337228357
512,512,0.01,0.1,1,l2,input_tied,true,true,true,false,6511410623283664,389937388.36998105,3.9154536366444456e-7,0.041836550831106344
128,128,0.01,0.03,6,l2,input_tied,true,true,true,true,6511799278587505,665871150994.887,1.4957166526914608e-7,2381.9651363128924
64,64,0.001,0.03,8,l2,input_tied,true,false,true,true,6511852271608294,847961176842.4678,3.688046565529299e-7,21348.691877180827
64,64,0.0001,0.3,7,l2,untied,true,true,false,true,651187104564971,459159946702.8566,4.937723533794642e-7,21386.666277846314
128,128,0.01,0.01,0,l2,input_tied,true,true,true,false,6512278663939793,1393724837800.3047,4.9406403190431163e-8,5.485663209344273
32,32,0.0001,0.3,7,l2,untied,true,false,false,true,6512386867961679,408785167286.1945,9.026040465804369e-7,21394.19013130555
128,128,0.001,0.01,2,l2,input_tied,true,true,true,false,6512739893400604,1488532214177.1802,6.741836955294262e-8,9135.725473132603
64,64,0.0001,0.03,4,l2,input_tied,true,true,false,false,6513588952057235,5210484545580.655,3.740354026475323e-8,42388.058274942225
128,128,0.001,0.3,8,l2,untied,true,false,true,true,6514222411989442,33324086812.93348,0.0000029098137163517765,21346.030777118685
256,256,0.0001,1,1,l2,input_tied,false,false,false,false,6514325714912484,401734472779.3379,2.527024374106789e-7,7.856020655813003e-7
128,128,0.01,0.3,5,l2,tied,true,true,false,true,6514950685265105,443643432428.6304,1.3787273166932386e-7,0.00013822622291145977
32,32,0.01,0.1,0,l2,untied,true,false,false,false,651628854038776,159.19817760286114,2780.6543878553657,42407.964481811636
32,32,0.0001,0.03,5,l2,tied,true,false,true,false,6516765857175114,3.2862781702429458,8407.147755511685,26850.636148271864
64,64,0.0001,1,5,l2,tied,false,true,true,true,6517005115248964,1046059.3919577308,0.1721428887343417,21357.77678533389
128,128,0.001,0.1,4,l2,input_tied,true,true,true,true,6517619924563396,184679898927.5309,6.648579126005798e-7,21355.19287714884
256,256,0.001,0.01,2,l2,tied,true,false,false,false,6517692394681581,26605641571660.848,7.289737036222664e-9,23265.764233450165
512,512,0.0001,0.01,3,l2,tied,false,true,true,false,6517709884174037,22561429630221.82,1.0229975533333443e-8,42792.80886314808
512,512,0.01,0.01,4,l2,tied,true,false,true,true,6517828386108151,2121.1190429152857,750.2625472836285,19395.134277502137
128,128,0.0001,1,1,l2,input_tied,false,false,true,false,6518299862374488,69108630687.17897,0.000004795594310369944,42305.64722967741
64,64,0.01,0.3,7,l2,input_tied,true,true,false,true,6518362917415703,297512247120.377,2.596356254197584e-7,0.30293107999740587
512,512,0.0001,0.3,8,l2,untied,false,true,true,false,6518976166467335,514663708983.26465,5.207456725450359e-7,42313.46442684743
32,32,0.001,1,1,l2,untied,false,false,true,true,6519290217159543,30706.007682237065,3.788527789363029,21339.69831425274
32,32,0.01,1,7,l2,untied,true,true,true,false,6520177006452861,6.494377654196382,2505.474260927971,13258.068267523373
64,64,0.0001,1,6,l2,input_tied,true,false,false,true,6520452465723281,16951591117.320528,0.00001407837582042686,21375.197115146835
256,256,0.001,0.1,5,l2,untied,true,false,true,true,6520533067344543,142381093896.82617,6.604669383571998e-7,21350.14128859456
32,32,0.01,1,2,l2,tied,true,true,false,false,652070325363326,85.18541053606779,0.21037375805573882,3.7405585856939623
64,64,0.01,0.3,7,l2,tied,false,false,true,true,6520762524462691,504168517720.8832,3.97744606094322e-7,21374.02158823739
512,512,0.0001,1,3,l2,tied,false,true,true,false,6521043224362483,105471400752.15396,6.282576120761905e-7,0.00015943061584713263
128,128,0.0001,1,1,l2,tied,false,true,false,false,6521188341581341,23429774334.811466,1.9808408423754015e-7,0.0000010195637790841116
256,256,0.01,0.01,6,l2,tied,false,false,true,false,6521403737355043,37141810790828.2,4.607451309364735e-9,1.821692829141326e-7
256,256,0.001,0.03,1,l2,untied,true,true,false,false,6521747770160937,7391646370266.89,4.329890090888851e-8,42413.30079716371
64,64,0.01,1,1,l2,untied,true,false,false,true,6521994304580311,29078497903.22825,0.0000031631003127438564,21406.683573578266
256,256,0.0001,0.03,3,l2,tied,false,true,true,false,6522252621924175,9457218491118.344,3.222070032988253e-8,42496.17887073071
128,128,0.0001,0.01,5,l2,untied,false,true,true,false,652262169917245,33131866386044.566,2.1692208251810335e-8,42317.9704349119
256,256,0.001,0.03,6,l2,input_tied,true,true,false,true,6522765989347116,4938864115643.015,3.0805987538424855e-8,21395.275320114517
512,512,0.001,1,8,l2,tied,false,false,true,true,6523000988790846,79713286551.52057,5.714002412497997e-7,0.0008814848312351832
32,32,0.001,0.01,1,l2,tied,true,false,false,true,6523783985595766,43775052625202.49,2.9661818112410086e-8,21339.912298227653
256,256,0.001,0.03,1,l2,input_tied,true,false,false,false,6524065765677765,5248835480090.165,2.0481978557559938e-8,0.017046915443122885
128,128,0.001,1,3,l2,untied,true,true,true,false,6524153989719735,20335573.88188525,0.00047282427381663034,9607.553626544583
128,128,0.0001,0.01,7,l2,untied,false,true,true,false,652423378647811,32398390535284.707,2.1755314882841976e-8,42308.93762733987
512,512,0.01,0.01,5,l2,tied,true,false,false,false,6524816345038452,22145473524146.12,3.624891720119421e-9,1.1338623101462881e-7
64,64,0.01,0.3,8,l2,tied,true,true,false,true,6525593383679299,418482575361.76373,1.6502233489795485e-7,0.00008390443786787671
64,64,0.0001,0.3,2,l2,untied,false,true,true,false,6525942152075935,736708312250.0668,0.0000013400274174254364,42309.84096481401
512,512,0.0001,0.1,2,l2,input_tied,false,false,false,true,6526012546788523,2990004646024.3633,4.716176560333282e-8,21364.158467545654
32,32,0.01,0.1,3,l2,tied,true,false,false,true,6526055861531097,941890154723.8282,5.4613814580634516e-8,0.000006855917996868862
32,32,0.0001,0.01,7,l2,tied,false,true,false,true,6526448102209261,135249574354240.78,5.004933134588685e-9,21328.170646048864
32,32,0.0001,0.3,4,l2,untied,false,false,false,false,6526634706766582,736985768487.2869,0.0000072069243853994635,42352.01367047343
64,64,0.0001,0.3,1,l2,input_tied,true,true,false,false,6526813890004817,226455337081.08948,2.8545803252737407e-7,0.0013603256540902975
128,128,0.0001,0.03,5,l2,tied,false,true,false,true,652726090588824,25331723949635.715,1.1506294805803461e-8,21368.608232662362
128,128,0.01,0.3,0,l2,tied,true,false,true,true,6527976940530235,5.902675382882655,3172.1885404446057,17754.54703657543
256,256,0.0001,0.3,4,l2,input_tied,false,true,false,true,6528527803556557,1209486459371.7317,1.383570769011048e-7,21380.544413910233
32,32,0.01,0.3,4,l2,tied,true,false,true,true,6528745375975694,3.727178969631038,5017.218805898976,18429.94198462771
32,32,0.0001,0.01,5,l2,input_tied,true,false,false,true,6529301061440664,52004585263207.81,3.535566750420426e-8,21365.930374176816
64,64,0.001,1,6,l2,untied,true,false,false,true,6529491747397237,32874285867.179317,0.000004027314326657535,21376.90787809789
256,256,0.01,0.3,6,l2,untied,true,false,false,true,6529858776737777,306820646030.7336,2.2656116447958738e-7,627.2672387571918
256,256,0.001,0.01,8,l2,input_tied,true,true,false,false,653086936749304,16884318407228.703,9.021225100256313e-9,1867.1402394654592
512,512,0.0001,0.3,3,l2,untied,true,false,true,true,6531368953029724,39934338387.268715,0.000002334464434988455,21342.594064239325
64,64,0.001,0.1,5,l2,untied,true,true,false,false,653228416623796,3564316770699.699,2.454897680600284e-7,42372.73644312597
256,256,0.0001,0.03,4,l2,untied,true,false,false,true,6532738845387455,4801114962438.404,3.4822583705127416e-8,21367.550293725883
128,128,0.0001,0.03,4,l2,untied,true,false,true,false,6533214540905913,999863554211.2705,5.250842642519944e-7,42322.16411780978
128,128,0.0001,0.01,8,l2,input_tied,true,true,true,false,6533790883116406,2068540703636.742,9.320323557237487e-8,42319.410007623606
512,512,0.01,0.03,0,l2,tied,true,true,true,false,6533927571177557,56.18452573266649,3895.3340816445675,19296.823197552985
512,512,0.001,0.03,1,l2,tied,true,true,false,true,6534360548501666,5136996835703.607,2.123465225866279e-8,21688.401193358965
32,32,0.001,0.03,1,l2,untied,false,true,true,false,6534605867910315,12270852155317.096,1.2531121429086557e-7,42294.43500805997
32,32,0.001,0.03,0,l2,tied,true,false,true,true,6535413350632899,11.307239544507492,3832.2120629376423,19032.31213349855
128,128,0.001,0.01,8,l2,input_tied,false,false,false,true,6535483993193069,50437121322060.97,4.3978072294894046e-9,21378.613030048513
32,32,0.01,0.1,7,l2,input_tied,true,true,true,false,6535495549278237,1360156739.0219433,0.0000017279907681335023,131.3406726063107
64,64,0.0001,0.03,7,l2,input_tied,true,false,true,true,653609382120074,830722914515.6311,4.26300081404473e-7,21340.995373198217
256,256,0.001,0.01,2,l2,untied,true,true,true,false,6536379491009575,2659758028065.5435,1.1883560868482235e-7,42332.7028991859
64,64,0.01,0.01,0,l2,untied,true,true,false,true,6536585870606387,22105521489503.875,1.1085327766800525e-8,21420.921709960574
128,128,0.0001,0.1,5,l2,untied,true,false,false,false,65366946350143,2765626768897.5337,2.0469356054004704e-7,42386.730711302094
512,512,0.0001,1,8,l2,tied,true,false,false,true,6536974135612558,103030852800.4245,6.502998056578191e-7,9.692277670694192
512,512,0.01,0.1,8,l2,input_tied,false,false,true,true,6537263574460308,873377076453.9984,6.976614463765994e-8,0.011893631374461366
32,32,0.001,0.1,6,l2,tied,true,false,false,true,6537872342128895,1602317696212.0608,5.698293969881995e-8,0.00001414503339770723
32,32,0.0001,0.1,6,l2,input_tied,true,true,false,false,6538403791508284,500943416496.6828,1.816521311057261e-7,34824.08487644096
256,256,0.0001,0.3,4,l2,tied,true,false,false,false,6539292068148926,727011097381.1536,1.9504295999845374e-7,0.15239109206288765
512,512,0.0001,1,6,l2,input_tied,true,false,false,true,653954197161851,85165186827.77315,8.853670039059761e-7,1.7873465249004044
128,128,0.0001,0.1,3,l2,tied,true,false,false,true,6540104073979304,2723909958917.0415,1.0524110782533645e-7,21393.54972940563
512,512,0.01,0.1,5,l2,tied,true,false,false,false,6540333731774425,399316660540.33203,3.745264831575323e-8,8.245776285665273e-7
512,512,0.0001,0.01,1,l2,input_tied,true,true,true,true,654035529147417,1850306376283.3032,7.153486536324153e-8,21342.737891820718
32,32,0.0001,0.03,0,l2,input_tied,true,false,false,true,6540642050284875,15676601571213.346,1.120119263958768e-7,21381.743791998546
128,128,0.001,1,5,l2,tied,false,false,false,false,6540843547531642,381591543899.79297,1.8995015071470744e-7,5.422763173879537e-7
128,128,0.0001,0.1,6,l2,untied,false,true,false,true,6541108999153722,4864803341797.85,4.715295998041619e-8,21381.83330517955
64,64,0.01,0.3,7,l2,input_tied,true,false,false,false,6541370865145464,354333033.65620214,2.559413640883039e-7,0.0006225485973356086
64,64,0.01,0.1,0,l2,untied,true,true,false,false,6541464496301822,3153996345470.938,8.426647557390114e-8,0.000021111067073852347
32,32,0.0001,0.01,8,l2,tied,true,true,true,true,6541512345697249,7.940587227264204,4129.435625007492,19701.800000950672
512,512,0.001,0.03,0,l2,tied,true,true,false,true,6541648884844146,5186395350315.781,2.1594142251988242e-8,21647.21863856747
256,256,0.001,1,2,l2,tied,true,false,true,true,6541773361686882,4.062063794355103,4133.57749330998,16787.195328378122
512,512,0.01,0.3,2,l2,tied,true,false,false,true,6542024055323324,273262299817.7187,1.1611716410193248e-7,0.00006118112722209695
64,64,0.001,1,4,l2,input_tied,true,true,true,false,6542132707208248,75.37844638294857,71.42036759454302,5373.439333733619
64,64,0.001,0.1,6,l2,untied,false,true,true,true,6542187387714754,1806613893897.3962,1.3330956715799635e-7,21337.939501535104
64,64,0.0001,0.1,2,l2,tied,false,false,false,false,6542336822479221,20878205711956.36,9.300445369253218e-8,42318.9023668826
64,64,0.001,0.3,3,l2,input_tied,true,true,true,true,6543034245528767,16912128715.542963,0.000007124315950304432,21357.010290920047
512,512,0.001,0.1,8,l2,tied,true,true,true,true,6543356893134231,12.203064278229245,2190.4602741343715,18582.38835963136
32,32,0.01,0.01,7,l2,input_tied,false,true,true,false,6543423020942152,5947198093350.767,7.9891113724342e-9,0.00027721376355426593
512,512,0.01,0.1,7,l2,tied,true,true,true,true,6544618939522109,35.5829906724667,2020.2490869834724,19571.32699962925
32,32,0.01,0.3,0,l2,tied,true,true,false,true,6544838492090044,20151266.377449613,2.7802256715980647e-7,0.000022562102634679484
512,512,0.01,0.03,5,l2,tied,true,true,false,false,6544900626360423,5718738232502.897,1.1296835467054524e-8,3.1479507629897517e-7
512,512,0.001,0.1,8,l2,input_tied,true,false,false,false,6544960352023497,1125631144089.0706,6.552434417186773e-8,0.00013624538101067443
512,512,0.01,1,5,l2,untied,true,true,false,false,6545299468871796,887241.8361842696,9.081507677929714e-7,0.00023027434837668694
128,128,0.01,1,6,l2,input_tied,false,true,true,false,6545402947582404,681.1685036085967,0.0000011622340227363626,0.00007219918236511348
32,32,0.01,0.01,4,l2,input_tied,true,false,false,true,6545560017689012,57589250036287,3.3005075783139324e-8,21393.55653080855
256,256,0.01,0.3,1,l2,tied,true,false,true,true,6546289626266724,7.479854754513426,2807.8673219835796,18526.199410464695
256,256,0.001,0.03,6,l2,tied,true,false,true,true,6546901274586481,15.133579709829286,2132.379621623867,18206.92546813555
32,32,0.001,0.01,0,l2,untied,false,true,true,true,6547174421403681,29861806795714.727,1.52142782815833e-8,21346.02384458329
256,256,0.01,0.03,4,l2,tied,false,false,true,true,6547634638109716,5833011192710.675,1.339473554290228e-8,0.000665592681104601
512,512,0.01,0.03,5,l2,untied,true,false,true,true,6547676533240645,465235285086.35455,1.4737648256728712e-7,2696.414682853171
64,64,0.001,0.3,0,l2,input_tied,false,false,false,true,6547721497187503,1434038662261.999,1.5041307110292274e-7,21361.61051116889
32,32,0.01,0.01,7,l2,untied,true,true,false,true,654804403741644,29975727351669.492,1.4326203112637886e-8,21397.60821835935
512,512,0.01,0.1,0,l2,input_tied,false,false,true,true,6548214174798408,875360583565.4674,6.711274336126431e-8,0.28069445201887944
32,32,0.001,0.3,2,l2,tied,true,false,true,false,6548305738092889,2.7471373289636674,10136.448245433596,27844.125320307416
512,512,0.01,0.01,5,l2,input_tied,false,true,false,true,6548756712667295,40347916856474.49,1.8465633466732453e-9,9.051093405079475e-8
512,512,0.01,0.1,0,l2,tied,false,false,true,false,6549429920613418,1896158714216.074,4.638812334224782e-8,7.300771164108418e-7
128,128,0.0001,0.1,3,l2,tied,true,true,true,true,6550747514118541,9.7832994884325,2504.0524241777593,18423.48299571533
256,256,0.001,0.3,5,l2,untied,true,false,false,false,6550780505833035,532641899850.5243,2.6218689196381316e-7,0.0015581056950260703
256,256,0.001,0.01,7,l2,tied,true,false,true,false,6551402043661894,5.95772371501292,4188.908267965039,19119.186556536526
32,32,0.001,0.01,1,l2,input_tied,false,true,false,true,6551696596382954,274416535171105.9,8.207786672514667e-9,21370.92760577426
128,128,0.001,0.1,2,l2,tied,true,true,true,true,6551769210612584,10.764519601520885,2446.616706407633,18792.35329827924
128,128,0.0001,0.3,3,l2,input_tied,true,false,true,true,6551783499315595,36235433211.87744,0.000003867139379260624,21348.137777770637
32,32,0.001,0.01,8,l2,input_tied,false,false,true,false,6551983144432962,27910823729870.652,2.498875018004286e-8,42305.91017956915
512,512,0.001,0.1,2,l2,input_tied,false,true,false,true,6552707252968507,2955734103570.8257,2.0020908930571358e-8,3.469924545655051e-7
512,512,0.0001,0.03,4,l2,tied,false,true,true,true,6553661016922235,5727282381811.4,2.7248242550983237e-8,21615.478962066834
256,256,0.001,0.3,5,l2,untied,false,true,true,true,6553671954402821,321338868760.7968,2.808911594175177e-7,2478.8416612549736
512,512,0.01,0.03,6,l2,untied,true,true,false,true,6553954041038759,3961205638565.0615,2.4553340693789365e-8,22859.90934853475
64,64,0.0001,0.3,5,l2,input_tied,true,false,true,true,6554076001877444,16233423576.34483,0.000013571909488097917,21350.103424019188
32,32,0.01,0.1,7,l2,tied,true,false,false,false,6554194887819833,8771108.950245963,5.535408553678857e-8,3.4663988719033164e-7
32,32,0.001,0.1,1,l2,tied,true,false,true,false,6554403472995871,3.0448409883708294,8714.816901434582,26369.3260939148
64,64,0.001,0.1,8,l2,tied,false,true,true,true,655444684404305,3587136351025.0767,1.5633773563897352e-7,21357.874357086803
32,32,0.01,0.01,2,l2,untied,true,true,true,true,6554786776361031,2279083827378.6367,1.7223164538093312e-7,21365.124676224186
64,64,0.0001,1,2,l2,untied,true,false,true,false,6554829435678753,79.70128111859673,802.5595643797128,42319.25089922214
32,32,0.001,0.1,1,l2,input_tied,false,true,false,false,6555168501591984,409135600328.04663,2.0582419324346514e-8,1.704759411234708e-7
128,128,0.01,0.1,2,l2,untied,false,false,false,true,6555275854635707,3329281667324.428,2.7136637825415697e-8,1023.9086822191482
512,512,0.0001,0.03,6,l2,tied,false,false,true,false,6555347637265748,9338958804626.602,3.521452529558997e-8,42776.533033672706
64,64,0.001,1,2,l2,tied,true,true,true,false,6556392409688084,2.6928715640317233,10527.63703129019,28308.33636722268
64,64,0.01,0.01,7,l2,untied,false,true,false,false,6556938601356003,191732520031967.3,6.844411926103061e-9,42425.78802868555
32,32,0.001,0.03,1,l2,untied,false,true,false,false,6559084463130693,75731550539859.06,2.2545563194039563e-8,42362.36549530536
512,512,0.01,0.03,4,l2,tied,false,true,true,true,6559596675856537,5207955362996.477,1.2623137646206328e-8,0.01541030094140952
256,256,0.0001,1,4,l2,untied,true,false,false,false,6559882306501644,114710839666.25136,0.0000014543274057391385,268.70976870051004
64,64,0.0001,0.3,6,l2,input_tied,true,true,false,false,6560223372895024,268764407479.20282,3.2844889605709084e-7,31.514198156413787
128,128,0.01,0.01,0,l2,untied,false,false,false,true,6561554851813409,47021398549694.484,4.31103130970649e-9,21507.141139209267
32,32,0.001,0.1,4,l2,tied,true,false,true,false,6561633859043287,3.0571772129180164,8802.425931514532,26698.019496546112
256,256,0.01,0.01,7,l2,untied,false,true,false,true,6561637688557334,43501668850651.52,3.752929078611392e-9,21763.621155038534
256,256,0.01,0.1,5,l2,tied,true,true,true,true,6562044165323605,10.926162213003416,2298.0919577165005,18518.869086973486
256,256,0.001,0.01,0,l2,input_tied,true,true,false,true,6562122923350913,15744611301332.545,1.1235296915012147e-8,21395.030071388777
512,512,0.001,0.03,8,l2,untied,true,false,true,false,6562674646869844,707465273469.4705,2.3587329533237938e-7,12883.533330567168
256,256,0.0001,0.1,6,l2,input_tied,true,true,true,false,6563081714147575,149142722942.7936,6.13432735215841e-7,2454.1489096919045
256,256,0.001,0.03,4,l2,input_tied,false,false,true,false,6563441094802227,7382537105104.012,4.1032367725549286e-8,42338.959118063285
256,256,0.0001,1,5,l2,untied,false,true,true,true,6563605588436844,78008473289.53308,0.0000018127024901176346,21333.66740359606
32,32,0.0001,0.03,4,l2,tied,true,true,false,false,656382554752704,672980817065.8416,2.6871930458321205e-8,5819.24610064723
256,256,0.0001,0.1,8,l2,untied,true,true,false,true,6564164363698218,1323128723051.6787,1.1417314693320256e-7,21372.625432679968
256,256,0.01,0.1,8,l2,input_tied,true,false,false,true,6564217061468106,1109377632898.6426,6.55621124042614e-8,0.10949845487203
