n,k,train_size,hidden_size,weight_decay,w_init_scale,seed,slug,maxRatio,minTrainLoss,minEvalLoss
30,3,500,16,0.1,1,5,5858408136120274,57458797.15037762,1.1920930376163597e-7,0.7154567837715149
30,3,2000,16,0.01,1,6,587627495623915,4568.741060317448,1.1920930376163597e-7,0.0000026572895421850262
30,3,500,128,0.01,1,8,5876344755558277,57981029.08812272,1.1920930376163597e-7,0.7072455883026123
30,3,1500,32,0.0001,1,4,5876381723430771,202826.1325414264,1.1920930376163597e-7,0.01633908413350582
30,3,2000,8,0.1,1,4,5883758389151302,1.1569876276627107,0.08837638795375824,0.08595036715269089
30,3,250,32,0.001,1,0,5890916308055952,61518632.6664075,1.1920930376163597e-7,0.706679105758667
30,3,1000,64,0.001,1,0,5894396988519199,41149647.0945798,1.1920930376163597e-7,0.6989538073539734
30,3,2000,64,0.001,1,8,5901741968509927,1583320.016669455,1.1920930376163597e-7,0.1215902790427208
30,3,250,8,1,1,2,590175600000257,1.865890500398981,0.4681234657764435,0.6954518556594849
30,3,1500,16,0.001,1,0,5902237690828057,92480.37960047965,1.1920930376163597e-7,0.0007042766665108502
30,3,2000,16,0.01,1,4,5905401268454974,457.1150272947517,1.1920930376163597e-7,1.884468048274357e-7
30,3,250,16,0.0001,1,5,5909822226723225,62910160.50052446,1.1920930376163597e-7,0.7100178599357605
30,3,1500,128,1,1,4,5911533516838078,2718529.7306929496,1.1972588254138827e-7,0.00004775256456923671
30,3,1500,64,0.0001,1,0,5919906130325361,12137719.553071076,1.1920930376163597e-7,0.6885007619857788
30,3,1000,128,0.1,1,5,592011321986945,33756079.975961685,1.1920930376163597e-7,1.1945965638915368e-7
30,3,1500,128,0.0001,1,0,5929469571261512,7340337.124963626,1.1920930376163597e-7,0.24984857439994812
30,3,1000,64,0.0001,1,6,5936864365705421,56698685.24099001,1.1920930376163597e-7,0.7047467827796936
30,3,2000,128,0.00001,1,3,595403359793476,4353336.4810418505,1.1920930376163597e-7,0.1141742616891861
30,3,1000,64,0.01,1,6,5977840493527631,43742298.785511635,1.1920930376163597e-7,0.705449104309082
30,3,500,64,0.1,1,1,5981294685958677,59536236.9027275,1.1920930376163597e-7,0.12024025619029999
30,3,500,16,0.00001,1,4,5982820733451409,5291.318539616431,0.001386413350701332,0.7040048837661743
30,3,1000,64,0.1,1,4,5984891182299513,46524662.453828044,1.1920930376163597e-7,1.259803923403524e-7
30,3,1500,16,1,1,3,5992508350485555,1.5380658805403842,0.18539637327194214,0.1930934488773346
30,3,1000,128,0.01,1,8,5994440159455199,41942419.00007403,1.1920930376163597e-7,0.7082887291908264
30,3,250,8,0.0001,1,4,5997092465233135,115.69357374668564,0.0554518848657608,0.7036052346229553
30,3,250,32,0.00001,1,3,600670772409068,62396788.561723165,1.1920930376163597e-7,0.7074218392372131
30,3,1500,32,0.01,1,1,6009173005381641,560515.1206813906,1.1920930376163597e-7,0.0009287369321100414
30,3,1500,32,0.1,1,5,6011936151794492,9551.502586189848,1.1920930376163597e-7,1.1920930376163597e-7
30,3,500,8,1,1,4,6016761477669683,2.3261100551399316,0.3742482364177704,0.7038137316703796
30,3,1500,64,0.0001,1,1,6018700094679497,15236066.183719374,1.1920930376163597e-7,0.6986709237098694
30,3,1000,128,0.01,1,2,6019757547140547,28181836.640463278,1.1920930376163597e-7,0.7157739996910095
30,3,1000,8,0.001,1,7,6028746593551492,2835591.66026034,1.1920930376163597e-7,0.2421456277370453
30,3,1500,8,0.1,1,2,6036702066787163,1.1948629175424303,0.6650895476341248,0.6933249235153198
30,3,1000,128,0.01,1,3,6042281776484852,49957594.044590704,1.1920930376163597e-7,0.7006968855857849
30,3,250,128,1,1,1,6053398159225519,42205714.96868671,1.1920930376163597e-7,0.704247772693634
30,3,250,64,0.001,1,8,6077372165057302,63721120.40385051,1.1920930376163597e-7,0.7040100693702698
30,3,500,16,0.1,1,6,6090181545820288,56004457.32374843,1.1920930376163597e-7,0.7056014537811279
30,3,1000,64,0.00001,1,5,6104638729725532,37349071.54764371,1.1920930376163597e-7,0.6986416578292847
30,3,1000,32,0.0001,1,3,6108338297174112,37219859.563046984,1.1920930376163597e-7,0.7051011323928833
30,3,500,32,0.0001,1,6,615175254711595,61522744.665917315,1.1920930376163597e-7,0.7153242230415344
30,3,500,32,0.0001,1,2,6153341380327554,61662892.64921038,1.1920930376163597e-7,0.7017552852630615
30,3,1500,64,0.1,1,5,6154602096714465,2964193.396640611,1.1920930376163597e-7,1.1920930376163597e-7
30,3,1500,128,0.00001,1,8,6161927923985193,7834763.566023402,1.1920930376163597e-7,0.3216233253479004
30,3,2000,64,0.1,1,8,6162469375423498,257949.66215039344,1.1920930376163597e-7,1.1920930376163597e-7
30,3,500,32,1,1,4,6162868834473039,43.94938162899994,0.035699762403964996,0.7205091714859009
30,3,2000,64,0.00001,1,8,6181161587092446,2476222.2048113104,1.1920930376163597e-7,0.1952628642320633
30,3,1500,64,0.1,1,3,6181974718288699,17538682.60323527,1.1920930376163597e-7,1.1920930376163597e-7
30,3,250,128,0.1,1,8,6184152234153131,59252676.93653048,1.1920930376163597e-7,0.7018292546272278
30,3,250,128,0.01,1,3,6184693978143667,64913836.2616677,1.1920930376163597e-7,0.7049881815910339
30,3,1500,128,0.01,1,6,6191026667133557,15685358.130159602,1.1920930376163597e-7,0.7091977000236511
30,3,2000,32,0.0001,1,7,6214794758790566,121054.02463173572,1.1920930376163597e-7,0.0001490578579250723
30,3,500,32,0.01,1,4,6226121296667099,57968877.08957135,1.1920930376163597e-7,0.7100133895874023
30,3,500,16,0.1,1,1,6231772304835238,4126.448290733215,0.001386413350701332,0.7028261423110962
30,3,1500,128,0.001,1,6,6240289980898995,16029309.089157451,1.1920930376163597e-7,0.6949285268783569
30,3,500,128,1,1,5,6240351068294379,40922902.306973994,1.1920930376163597e-7,0.7057291865348816
30,3,2000,32,1,1,0,626681008066653,1.7077591493193236,0.05682431533932686,0.059379417449235916
30,3,1500,64,0.1,1,0,6267523879783603,12716214.053311931,1.1920930376163597e-7,1.1920930376163597e-7
30,3,500,8,0.00001,1,7,6268716696113605,110.37526334057382,0.0637715756893158,0.7001543641090393
30,3,500,32,1,1,8,6275848999066839,44.98466566594778,0.03237096592783928,0.698223888874054
30,3,500,16,0.01,1,4,6282288703259694,59425992.9158696,1.1920930376163597e-7,0.7060772180557251
30,3,500,64,0.001,1,6,629625178677602,60616884.773904234,1.1920930376163597e-7,0.7030583620071411
30,3,1500,16,0.0001,1,1,6302176529461729,68.87432803221607,1.1920930376163597e-7,6.51972754894814e-7
30,3,1500,16,0.001,1,6,6303494817078511,61519.93754060254,1.1920930376163597e-7,0.004061122890561819
30,3,250,16,0.00001,1,0,6305551936693566,63050296.48381895,1.1920930376163597e-7,0.6961034536361694
30,3,1500,8,0.0001,1,5,6306700336492892,2.421419918796213,1.1920930376163597e-7,1.3722194580623182e-7
30,3,1500,128,0.0001,1,6,632135147070821,24275891.10608827,1.1920930376163597e-7,0.7003092765808105
30,3,250,8,1,1,4,6336981656758696,3.959514259424545,0.25875991582870483,0.7149333357810974
30,3,500,64,0.00001,1,2,6339124925250875,62516236.547483854,1.1920930376163597e-7,0.7025943398475647
30,3,1000,128,0.0001,1,3,6341334157222497,44225978.72785249,1.1920930376163597e-7,0.7026538848876953
30,3,1500,16,0.00001,1,5,6346056869973761,8840.76847734827,1.1920930376163597e-7,0.00001980605156859383
30,3,500,64,0.01,1,2,6362207355975718,62849812.5077185,1.1920930376163597e-7,0.7033044099807739
30,3,2000,16,1,1,5,6362287104249169,1.1986584960491227,0.34237781167030334,0.3500779867172241
30,3,1500,32,0.0001,1,8,637388167616922,5705788.819816968,1.1920930376163597e-7,0.6278697848320007
30,3,1500,32,1,1,5,63746438335601,2.6032387738754634,0.03760143369436264,0.040701571851968765
30,3,1500,16,0.0001,1,4,6375050590375961,25895.457227457922,1.1920930376163597e-7,0.0022173214238137007
30,3,2000,8,0.01,1,8,6376717390491679,1.127281623972843,0.6587439179420471,0.6945439577102661
30,3,250,64,0.1,1,7,6383833920998347,60894628.74079457,1.1920930376163597e-7,0.738897442817688
30,3,1000,64,1,1,3,6403467087130171,55.394005617786945,0.015401390381157398,0.7051618695259094
30,3,1000,16,0.1,1,2,6412291390472101,9556012.437639179,1.1920930376163597e-7,1.1920930376163597e-7
30,3,1000,16,1,1,3,6422857059798247,2.0810923522810474,0.23817966878414154,0.31545448303222656
30,3,2000,8,0.1,1,3,6423838701314404,5.431492422894981,1.1920930376163597e-7,1.1920930376163597e-7
30,3,2000,64,0.01,1,3,643367406405458,3287961.8580444027,1.1920930376163597e-7,0.06850171834230423
30,3,1500,16,0.001,1,7,643772722163471,11823.632379575683,1.1920930376163597e-7,0.000030184501156327315
30,3,1000,64,0.0001,1,5,6444248736449754,34415799.89731695,1.1920930376163597e-7,0.6967363357543945
30,3,1500,128,0.0001,1,7,6464467648992467,19068323.726878677,1.1920930376163597e-7,0.707435667514801
30,3,1500,128,0.001,1,7,6465430889418267,22554021.311351143,1.1920930376163597e-7,0.7005066275596619
30,3,500,64,0.1,1,4,646627402037687,58335409.04587733,1.1920930376163597e-7,0.037055857479572296
30,3,2000,8,0.00001,1,8,6469458122916941,1.289212860760553,0.6723548769950867,0.6933189034461975
30,3,500,128,0.00001,1,3,6472691181959975,60247772.817905806,1.1920930376163597e-7,0.6995697617530823
30,3,250,32,0.00001,1,4,6476004699826625,60745648.75855437,1.1920930376163597e-7,0.7242588400840759
30,3,2000,32,0.001,1,6,6481013289279227,11631.178300955498,1.1920930376163597e-7,0.00006549544195877388
30,3,500,16,0.0001,1,0,6482438545078228,62620164.53509467,1.1920930376163597e-7,0.6989742517471313
30,3,1500,16,0.1,1,4,6514453349264571,4060.268682544136,1.1920930376163597e-7,1.1920930376163597e-7
30,3,500,8,0.1,1,4,6523627438857837,21.62885645990499,0.16890938580036163,0.703743040561676
30,3,1000,16,0.0001,1,4,6525430137608977,18937420.381866254,1.1920930376163597e-7,0.7015292644500732
30,3,250,8,0.0001,1,5,6540317006157821,2691.9495843706713,0.0027727074921131134,0.6979456543922424
30,3,2000,8,0.001,1,3,6548392800071102,6.183928706177627,1.1920930376163597e-7,1.1948348799251107e-7
30,3,1500,32,0.0001,1,6,6548944430225868,34036.382661297,1.1920930376163597e-7,0.00032854097662493587
30,3,250,32,0.001,1,7,6550343139242333,64856040.26855752,1.1920930376163597e-7,0.7038999795913696
30,3,1000,16,0.001,1,1,6555675178354905,10834380.76696029,1.1920930376163597e-7,0.7018794417381287
30,3,500,16,0.0001,1,8,6559853455197449,57507149.14461361,1.1920930376163597e-7,0.7039896845817566
30,3,250,8,0.1,1,1,6562925334680966,328.6743351660958,0.016685673967003822,0.6995320320129395
30,3,1000,16,1,1,4,6577040457110436,2.53158811178558,0.318448930978775,0.702254593372345
30,3,250,64,0.00001,1,6,6585729776559958,64705320.286524735,1.1920930376163597e-7,0.7052158713340759
30,3,500,128,0.1,1,8,6592721543681913,56956053.210309364,1.1920930376163597e-7,0.00008263442578027025
30,3,250,32,1,1,0,6595007291975251,34903513.22348431,1.4019016703059606e-7,0.7041416764259338
30,3,1500,64,0.0001,1,3,6597959980217232,11431287.637284322,1.1920930376163597e-7,0.7021677494049072
30,3,500,64,0.001,1,3,6610364417252207,63120148.47549194,1.1920930376163597e-7,0.7048704624176025
30,3,1500,128,0.01,1,7,6615775414250767,25145019.00248015,1.1920930376163597e-7,0.6996269226074219
30,3,1500,8,0.00001,1,0,6628418070007063,1.1394417195711743,0.65459805727005,0.6952557563781738
30,3,500,8,0.0001,1,1,6636043492199568,665.4717195854458,0.011090472340583801,0.6975981593132019
30,3,2000,128,0.01,1,0,6639205317747098,2206710.4869396104,1.1920930376163597e-7,0.0495118722319603
30,3,500,32,0.1,1,2,6644741080328203,53574509.61342077,1.1920930376163597e-7,0.22890031337738037
30,3,1000,8,0.001,1,4,6653322546083508,3.9862399609999564,0.08387092500925064,0.14015740156173706
30,3,250,16,1,1,2,6654418998209471,19.056915520760473,0.06980741024017334,0.7060001492500305
30,3,1500,128,1,1,3,6672897167631792,616382.3246430601,1.1952720058161503e-7,0.0000027857784061779967
30,3,2000,64,0.01,1,4,6674429388734412,513244.09506653604,1.1920930376163597e-7,0.00426251906901598
30,3,500,16,0.0001,1,1,6680189764906849,60137448.83105745,1.1920930376163597e-7,0.7039285898208618
30,3,1000,128,0.1,1,6,6683031689614021,38457219.41554219,1.1920930376163597e-7,1.1920930376163597e-7
30,3,500,64,0.1,1,8,6684310766398162,57838041.10516821,1.1920930376163597e-7,0.5314820408821106
30,3,2000,64,1,1,3,6692746113188601,4.251295591317702,0.0020661503076553345,0.0036070311907678843
30,3,1500,32,0.001,1,1,6696849203038079,346277.98997044686,1.1920930376163597e-7,0.034111712127923965
30,3,1000,64,0.1,1,7,6709029468461484,20040269.611013696,1.1920930376163597e-7,1.1920930376163597e-7
30,3,1000,64,0.01,1,3,6723353499110907,44501086.69505707,1.1920930376163597e-7,0.7049493193626404
30,3,500,32,0.00001,1,3,6737206492154966,62611704.53610318,1.1920930376163597e-7,0.7073379755020142
30,3,1500,64,0.00001,1,7,674115347721923,1080305.015719189,1.1920930376163597e-7,0.10113929957151413
30,3,1500,8,0.00001,1,1,6741850266655126,355.1598087358703,1.1920930376163597e-7,2.7712837891158415e-7
30,3,2000,8,1,1,4,6742139626042482,1.081449938324762,0.4750312864780426,0.4836212694644928
30,3,500,32,0.001,1,0,6743339805664721,58270401.05362689,1.1920930376163597e-7,0.7058834433555603
30,3,500,16,0.1,1,4,674538004011636,58900812.97847593,1.1920930376163597e-7,0.7067268490791321
30,3,2000,16,1,1,8,6752253821085046,1.1546401187335618,0.3960621953010559,0.4466262459754944
30,3,1500,16,1,1,7,6752629420256864,1.5028002682280506,0.27816203236579895,0.34491416811943054
30,3,1500,8,0.001,1,5,6755630152174142,1.6047517725240878,1.1920930376163597e-7,1.1963845736318035e-7
30,3,250,64,0.0001,1,5,6763981180330105,64690604.28827902,1.1920930376163597e-7,0.7037249207496643
30,3,500,8,0.0001,1,6,6766085446315304,90.84679315716984,0.07424633949995041,0.6967417597770691
30,3,1500,16,1,1,0,6782962910285372,1.5867596899476801,0.2528490722179413,0.33274173736572266
30,3,2000,16,0.001,1,2,6784605870148909,18133.181432106325,1.1920930376163597e-7,0.0000026917898594547296
30,3,500,8,0.00001,1,6,6784746445103326,473.8233401045829,0.012476767413318157,0.6992535591125488
30,3,1500,128,0.001,1,5,6793176871865145,7026745.162346701,1.1920930376163597e-7,0.34854817390441895
30,3,1000,16,0.1,1,5,6801333878239214,25480.210544507503,1.1920930376163597e-7,1.1920930376163597e-7
30,3,500,32,0.0001,1,5,6809311648729706,60574868.77891293,1.1920930376163597e-7,0.7026535272598267
30,3,1000,64,1,1,4,6811290606782873,48.615614152114766,0.009326050989329815,0.28682470321655273
30,3,1000,64,1,1,5,6819288024791788,48.57482158122775,0.006626246962696314,0.19124476611614227
30,3,1500,8,0.1,1,3,6828613502662711,4.360275221850634,1.1920930376163597e-7,1.1920930376163597e-7
30,3,250,32,0.001,1,5,6834658362702193,63884588.38436361,1.1920930376163597e-7,0.6984759569168091
30,3,1000,64,0.00001,1,3,683650691570009,38143519.45293815,1.1920930376163597e-7,0.7037927508354187
30,3,1000,16,0.1,1,6,684181087698837,411533.01380653825,1.1920930376163597e-7,1.1920930376163597e-7
30,3,500,8,0.001,1,2,6843947247266099,27.423266763312203,0.20659448206424713,0.7052945494651794
30,3,1500,32,0.00001,1,5,6853340943046048,319619.304852048,1.1920930376163597e-7,0.03289962559938431
30,3,1500,64,1,1,1,6854818903467126,9.953479907615893,0.005445574410259724,0.015577144920825958
30,3,1500,16,0.01,1,4,6857412694143622,183.59720711741363,1.1920930376163597e-7,1.5072834003149183e-7
30,3,250,8,0.0001,1,7,6866230783864404,63051644.483658254,1.1920930376163597e-7,0.6995501518249512
30,3,250,64,0.01,1,6,686701388225231,62724916.52260727,1.1920930376163597e-7,0.7055971622467041
30,3,1500,64,0.01,1,3,6868098984754701,22358503.3346587,1.1920930376163597e-7,0.6991690993309021
30,3,500,128,0.00001,1,5,689921615513283,59360192.92371357,1.1920930376163597e-7,0.706221342086792
30,3,500,8,0.00001,1,2,6899394432719115,4.094291451276026,0.3988396227359772,0.7006670832633972
30,3,1000,8,0.1,1,6,6902704840389998,2.541363268425742,0.4619480073451996,0.6968725919723511
30,3,1000,8,1,1,2,6911096142745,1.0179245723587649,0.6488750576972961,0.6517015695571899
30,3,1000,64,0.001,1,4,6919974328179344,54121005.54827338,1.1920930376163597e-7,0.707156240940094
30,3,500,32,0.01,1,6,6926095703991928,60095600.83604612,1.1920930376163597e-7,0.715970516204834
30,3,1500,128,0.0001,1,3,6949071365945988,19124259.720210586,1.1920930376163597e-7,0.6996926665306091
30,3,250,64,1,1,6,6949788801366998,43737638.78606715,1.1920930376163597e-7,0.702346682548523
30,3,1000,32,1,1,0,6956927701717279,4.6815458578183655,0.10313104093074799,0.4716549813747406
30,3,500,64,1,1,1,704993493077404,31121352.69909751,1.5676025100219704e-7,0.700015127658844
30,3,1000,64,0.001,1,7,7052791636127278,22768279.285809603,1.1920930376163597e-7,0.710629403591156
30,3,250,128,0.00001,1,5,7068140357509434,63416112.44021029,1.1920930376163597e-7,0.7129338979721069
30,3,1500,8,1,1,8,709675943035639,1.0541532094995674,0.5992335677146912,0.6148815155029297
30,3,500,64,0.001,1,2,7097677213462751,62345888.56779092,1.1920930376163597e-7,0.7000585198402405
30,3,250,128,0.01,1,1,710429316767371,63429324.4386353,1.1920930376163597e-7,0.7031785845756531
30,3,500,8,0.1,1,5,7106727524481995,290.0721382257071,0.019648734480142593,0.6950924396514893
30,3,1500,32,0.01,1,2,7118429151376229,205569.17861924425,1.1920930376163597e-7,0.0007594316266477108
30,3,1500,32,0.0001,1,2,7126920230630434,182248.99389922692,1.1920930376163597e-7,0.01125838328152895
30,3,1000,64,0.01,1,2,7127305788439326,40706367.147422895,1.1920930376163597e-7,0.704479992389679
30,3,250,8,0.00001,1,3,7135607768482924,412.1016822383027,0.016635648906230927,0.6977173686027527
30,3,1000,128,0.01,1,1,7136805462453227,49628978.083764784,1.1920930376163597e-7,0.7034105062484741
30,3,500,64,0.00001,1,8,7138530722359988,56655517.24613604,1.1920930376163597e-7,0.711622416973114
30,3,500,64,0.0001,1,6,7182649492971079,61108392.71531192,1.1920930376163597e-7,0.7030574083328247
30,3,250,64,1,1,5,7195315929509102,38790315.37583406,1.1920930376163597e-7,0.6971956491470337
30,3,500,64,0.01,1,4,7212109288376767,61053656.721836954,1.1920930376163597e-7,0.7050577998161316
30,3,1500,8,0.00001,1,7,7213330828149491,658.8920112977014,1.1920930376163597e-7,4.994671485292201e-7
30,3,1000,16,0.001,1,8,722040284788671,178475.60372405007,1.1920930376163597e-7,0.0016835047863423824
30,3,500,64,0.01,1,6,7222844346597899,62202796.58484881,1.1920930376163597e-7,0.7022247314453125
30,3,2000,16,0.0001,1,7,7228147359281668,109783.63927997963,1.1920930376163597e-7,0.003222906496375799
30,3,500,32,0.01,1,0,7230782055155374,54590457.492310345,1.1920930376163597e-7,0.7045426368713379
30,3,500,16,1,1,7,7232156399325567,2.9578077211497313,0.30362963676452637,0.7030109167098999
30,3,2000,64,0.01,1,1,7251590581483531,1773505.0139276457,1.1920930376163597e-7,0.03182867169380188
30,3,1000,16,1,1,6,7255509521928827,2.5536267227863023,0.366801381111145,0.7083331942558289
30,3,1000,8,0.01,1,2,7262470770052565,4.12629844455632,0.38335585594177246,0.6890762448310852
30,3,1000,32,0.001,1,2,7275383402800689,19690633.65269355,1.1920930376163597e-7,0.7016782164573669
30,3,2000,16,0.01,1,1,7282217617906265,363.63414244244785,1.1920930376163597e-7,3.766120642012538e-7
30,3,2000,32,0.00001,1,5,73028013636123,64948.064595466145,1.1920930376163597e-7,0.00014263411867432296
30,3,2000,128,0.1,1,1,7304706087915682,3476858.8355261283,1.1920930376163597e-7,1.1920930376163597e-7
30,3,2000,128,0.01,1,4,7306144859570931,1313868.093374718,1.1920930376163597e-7,0.030502373352646828
30,3,2000,8,1,1,3,7316586042498929,1.140551836118623,0.44022437930107117,0.47587117552757263
30,3,500,32,0.01,1,1,7317051387858596,59926620.8561901,1.1920930376163597e-7,0.6982244253158569
30,3,1000,8,1,1,5,7336649873180081,1.404692542712804,0.39636144042015076,0.46943631768226624
30,3,2000,16,0.00001,1,5,7340973026497257,17393.902223360274,1.1920930376163597e-7,0.00004148532752878964
30,3,500,64,0.00001,1,5,7350064871047285,60838696.74746218,1.1920930376163597e-7,0.6998958587646484
30,3,2000,64,0.0001,1,4,735667632492789,440152.01002979156,1.1920930376163597e-7,0.008057111874222755
30,3,500,16,1,1,2,7366401608229103,6.433760106431405,0.16215823590755463,0.7075479030609131
30,3,1000,64,0.1,1,2,7370285018845547,39066275.342937075,1.1920930376163597e-7,1.1920930376163597e-7
30,3,500,8,0.00001,1,4,7382314982695659,60.55531727340521,0.10260403901338577,0.7123672962188721
30,3,1000,8,0.01,1,1,7383118601020593,18.72515931069344,1.1920930376163597e-7,1.3203623439039802e-7
30,3,250,16,0.0001,1,7,7395500861674684,62489596.55065959,1.1920930376163597e-7,0.7070165872573853
30,3,500,32,1,1,6,7399210240038333,17.855751942320428,0.06308549642562866,0.7087621688842773
30,3,2000,16,1,1,3,7399585275607136,1.3331151881840861,0.26624104380607605,0.31168311834335327
30,3,1000,64,0.00001,1,2,7404267970072814,37479259.532124095,1.1920930376163597e-7,0.7017087936401367
30,3,2000,64,0.0001,1,1,7411967866402057,703167.1036759492,1.1920930376163597e-7,0.013514921069145203
30,3,1500,8,0.01,1,3,7419866002339556,2.8599697988492303,1.1920930376163597e-7,1.2161733309312694e-7
30,3,1000,64,1,1,0,7428951078847732,38.20996482813074,0.00831260159611702,0.24737867712974548
30,3,2000,16,0.1,1,3,743422794150363,2.4831218743154992,1.1920930376163597e-7,1.1920930376163597e-7
30,3,2000,16,0.01,1,0,7434455636801207,335.1258217339311,1.1920930376163597e-7,6.51850655231101e-7
30,3,250,64,0.01,1,5,744713232992613,63281336.45627684,1.1920930376163597e-7,0.6979984641075134
30,3,2000,32,1,1,3,7450930660483487,1.6944806698592327,0.041955769062042236,0.04484573379158974
30,3,1000,32,0.1,1,8,7452236758152372,18302643.818154834,1.1920930376163597e-7,1.1920930376163597e-7
30,3,250,128,0.001,1,0,7457961857385893,62214900.583405904,1.1920930376163597e-7,0.7076647877693176
30,3,1500,16,0.001,1,2,7458918762029065,190485.47111240609,1.1920930376163597e-7,0.01481486763805151
30,3,250,8,0.01,1,2,7459280078630385,61038012.723701864,1.1920930376163597e-7,0.7045801877975464
30,3,2000,8,0.00001,1,4,7459978761347542,1.2678070267039765,0.38019129633903503,0.40314656496047974
30,3,1000,32,0.01,1,3,7463419257139419,43207590.84925379,1.1920930376163597e-7,0.7035663723945618
30,3,1500,8,0.001,1,8,747828311558462,1.100473629167144,0.3567398190498352,0.34713152050971985
30,3,1000,128,0.01,1,7,7479668283341415,40179223.21026335,1.1920930376163597e-7,0.7122280597686768
30,3,250,16,0.01,1,8,7486325395311566,60966068.73227826,1.1920930376163597e-7,0.7282752394676208
30,3,250,64,0.0001,1,3,7493407698151759,62848412.5078854,1.1920930376163597e-7,0.7013977766036987
30,3,500,128,0.1,1,7,7507847178870992,59335772.92662466,1.1920930376163597e-7,0.024809954687952995
30,3,500,8,0.00001,1,0,7508402295428658,102.34736948658617,0.06793200969696045,0.6962145566940308
30,3,2000,64,0.0001,1,8,7514871483283905,918809.8451260424,1.1920930376163597e-7,0.052626922726631165
30,3,250,128,1,1,5,751602719842276,44086746.74445024,1.1920930376163597e-7,0.7055938839912415
30,3,500,32,0.01,1,2,7518315021705119,56365105.28075585,1.1920930376163597e-7,0.7016538381576538
30,3,1500,128,0.001,1,3,7523305870105791,16687034.01075053,1.1920930376163597e-7,0.627326250076294
30,3,1000,16,0.01,1,8,754425159572084,1422745.3828859995,1.1920930376163597e-7,0.007731710560619831
30,3,250,128,0.001,1,4,7548089701729694,64591656.30007454,1.1920930376163597e-7,0.7123336791992188
30,3,1000,32,1,1,5,7553219443433663,5.275236641906495,0.11733992397785187,0.5962498188018799
30,3,500,8,0.1,1,7,7553273972040226,128.0464128304635,0.0356193408370018,0.6981260776519775
30,3,2000,64,1,1,6,7573568588738973,3.921020221316002,0.0035985412541776896,0.005098788999021053
30,3,2000,16,0.001,1,1,7576465115186835,22305.860622184202,1.1920930376163597e-7,0.00018477275443729013
30,3,1000,64,0.0001,1,1,7584521292466344,49673678.07843613,1.1920930376163597e-7,0.702730655670166
30,3,500,64,1,1,0,7585925375220343,35255932.56152367,1.2564660778480174e-7,0.6981738805770874
30,3,2000,128,1,1,2,7588603536158416,13423.832282587044,1.1920930376163597e-7,1.3886692329379002e-7
30,3,500,128,0.01,1,5,7589758146570913,60100632.83544626,1.1920930376163597e-7,0.7085272669792175
30,3,250,128,0.1,1,5,7591408916368064,61495360.66918174,1.1920930376163597e-7,0.7120810151100159
30,3,2000,64,0.00001,1,3,7621533374715556,4188895.7506447136,1.1920930376163597e-7,0.2555586099624634
30,3,250,8,1,1,0,7625443775411517,3.3766449634860565,0.3048764169216156,0.6934598684310913
30,3,1500,8,0.01,1,2,7626068140910581,1.167151943212061,0.2596992254257202,0.261455237865448
30,3,500,128,0.0001,1,1,7632886709450654,62186156.58683246,1.1920930376163597e-7,0.7068780064582825
30,3,1500,8,0.00001,1,6,7637209754969084,41654.12784694101,1.1920930376163597e-7,3.459083188772638e-7
30,3,1500,128,0.00001,1,2,7666344344252729,11139423.672077218,1.1920930376163597e-7,0.47791600227355957
30,3,500,8,0.001,1,5,7679822215835639,133.51914083944976,0.05406680703163147,0.6977546811103821
30,3,500,16,0.0001,1,4,7684604876757605,1754.2754196772103,0.004159001633524895,0.7054327726364136
30,3,500,8,0.01,1,1,7684985683463372,265.2119661456109,0.026057912036776543,0.6985185146331787
30,3,1000,16,0.1,1,3,7691771840420221,114.7949923139936,0.04353923350572586,0.6992515921592712
30,3,2000,8,0.00001,1,2,7697886193114528,1.0513668587299854,0.5153549909591675,0.5151469707489014
30,3,250,8,0.001,1,0,7714883497386915,119.7053825029609,0.058224473148584366,0.709181010723114
30,3,500,64,1,1,2,7716675392800623,31396130.008458216,1.561641909120226e-7,0.6989761590957642
30,3,1000,32,0.001,1,6,7719288965586497,35746987.73862699,1.1920930376163597e-7,0.7129464745521545
30,3,250,32,1,1,2,7721235373905113,37029231.81290982,1.363754620342661e-7,0.7009129524230957
30,3,250,16,0.00001,1,1,7726574841232662,63168712.46970266,1.1920930376163597e-7,0.7028664946556091
30,3,250,32,0.01,1,6,7729583802687419,62364656.5655536,1.1920930376163597e-7,0.7200557589530945
30,3,250,64,0.00001,1,0,7731184552212371,63838712.38983245,1.1920930376163597e-7,0.6985267996788025
30,3,1000,128,0.01,1,0,7741791470426991,27069590.773053315,1.1920930376163597e-7,0.7082117199897766
30,3,250,32,0.1,1,8,7743628575798237,61261092.69710866,1.1920930376163597e-7,0.7024444341659546
30,3,250,8,0.00001,1,1,7747339303509333,307.32881433360427,0.022180825471878052,0.695953905582428
30,3,500,64,0.00001,1,6,7756423102615722,60526312.78470125,1.1920930376163597e-7,0.7036423683166504
30,3,1000,8,0.01,1,7,77638459533193,894040.4663801263,1.1920930376163597e-7,0.019749583676457405
30,3,1500,8,0.001,1,0,7768610080908687,1.2726070365984796,0.24768468737602234,0.2640652358531952
30,3,2000,64,0.01,1,8,7769412236457824,177749.22881064072,1.1920930376163597e-7,0.0007057797047309577
30,3,1500,16,0.01,1,0,7775270593067517,47070.54517000375,1.1920930376163597e-7,0.0000011841688092317781
