train_size,hidden_size,weight_decay,seed,slug,maxRatio,minTrainLoss,minEvalLoss
1250,16,0.01,2,8048832649221079,17608.2679722103,1.1920930376163597e-7,3.4998640785488533e-7
2000,8,0.1,2,8072902444826383,1.1597772112652451,0.4197041094303131,0.43475380539894104
2000,12,0.01,8,8078740553621161,315.35918262416675,1.1920930376163597e-7,1.2031794938138773e-7
1500,16,0.03,4,807936607597998,22213.1577086184,1.1920930376163597e-7,1.1938811894651735e-7
2000,16,1,7,8088659824735458,1.3641832494538213,0.22079510986804962,0.22883090376853943
1750,4,0.1,0,8096547613591676,1.1301318441089376,0.0875595360994339,0.08260558545589447
1250,16,0.01,7,8106406352883015,28063.295482719484,1.1920930376163597e-7,0.00002929311631305609
2000,12,1,8,8140297374600647,1.1793238449570846,0.2545716166496277,0.2642554044723511
1500,4,0.03,4,8152031473226837,1.3089786911616075,0.08364012092351913,0.08720401674509048
1000,4,0.3,5,8168485610055765,1.2739252888883739,0.33333247900009155,0.3544437885284424
1750,20,0.01,5,8183321765869553,116638.6171875,1.1920928955078125e-7,0.000004697526492236648
1750,4,0.3,3,818678327171534,1.1292200302729252,0.13081228733062744,0.13457456231117249
1250,4,0.03,8,8187420248314157,1.2121932594314935,0.09371361136436462,0.08913884311914444
1750,16,0.03,3,8191109362132133,60.50728273954193,1.1920928955078125e-7,1.196027028527169e-7
1250,20,0.1,4,8193283950475113,9437.519742924726,1.1920930376163597e-7,1.1920930376163597e-7
1250,4,0.01,3,8207781815605174,2.2046331629140634,0.07929626107215881,0.09039270877838135
2000,8,1,4,8230923683101301,1.1982190169563527,0.386494517326355,0.40591585636138916
1500,12,0.01,1,823203235842929,3202.200057721131,1.1920930376163597e-7,1.7106593475091358e-7
1500,4,0.3,4,8234920715995461,1.2760293088532013,0.6128272414207458,0.6934072971343994
1250,4,0.1,4,8238359541083146,1.3506026470888732,0.08429118245840073,0.08637288212776184
1000,20,0.3,7,8239734384208165,44607.752238924244,1.1944773348204762e-7,2.8446916644497833e-7
2000,8,0.1,5,825319507904082,1.2787790342152203,1.1920930376163597e-7,1.1920930376163597e-7
1250,12,0.01,2,8261803835166154,6949.195948935038,1.1920930376163597e-7,2.9988595429131237e-7
1500,8,0.01,2,8270132663452541,1.056965244219573,0.5147773623466492,0.5216625332832336
1000,20,0.01,7,8277243443890279,4437049.402607146,1.1920930376163597e-7,0.06766854226589203
1750,8,1,5,8286723428474994,1.3053772576861535,0.36951354146003723,0.39213326573371887
1500,20,0.1,5,828959588107842,15746.171951035029,1.1920930376163597e-7,1.1945965638915368e-7
1500,4,0.03,3,8299976918511601,1.1884022591656473,1.1920930376163597e-7,1.1920930376163597e-7
1000,16,0.1,4,8307313337439232,74.0911199907686,1.1920930376163597e-7,1.2189151732400205e-7
1000,16,0.1,2,8308367915508837,115873.6347543137,1.1920930376163597e-7,1.1943581057494157e-7
1500,20,0.03,1,832665870331956,18442.995113214056,1.1920930376163597e-7,1.1920930376163597e-7
1500,20,0.1,4,8335589810356151,19606.374887555827,1.1920930376163597e-7,1.1920930376163597e-7
1500,20,0.1,0,8339879061321976,8807.33586414625,1.1920930376163597e-7,1.1920930376163597e-7
1500,16,0.03,5,83545915382301,3373.4693725117268,1.1920930376163597e-7,1.1920930376163597e-7
1500,12,1,3,8358446255487013,1.4720744903429341,0.2542339265346527,0.26929593086242676
1250,16,0.01,1,8360608555635184,7690.860509453325,1.1920930376163597e-7,0.0000036630308386520483
1750,8,0.1,5,8392730791501745,1.5762597979746273,1.1920928955078125e-7,1.1920930376163597e-7
1500,8,1,2,8398281256735002,1.0962373921489623,0.499550461769104,0.5089505910873413
1500,12,1,6,8400913565846959,1.3555722575937055,0.31180110573768616,0.31852319836616516
1750,8,1,6,8403101752106755,1.11531215733619,0.5057621598243713,0.5172737240791321
1500,4,1,7,8440844883131494,1.1371854955582072,0.568361759185791,0.6348549723625183
2000,4,0.01,3,8461453953798465,1.1214662954025265,0.08456407487392426,0.0817914754152298
2000,4,0.01,6,8462519486084661,1.3858977789948428,0.5746195912361145,0.6389666795730591
1500,20,0.1,3,8510743443865689,967.1432456964271,1.1920930376163597e-7,1.1920930376163597e-7
1250,8,1,5,8519048845671113,1.2512863973872286,0.4371434450149536,0.4756626784801483
1250,4,0.3,8,8522401588490032,1.1886007442453967,0.1382286101579666,0.13895177841186523
1000,12,0.03,5,8532154267195327,8748.145441514796,1.1920930376163597e-7,1.1981727254806174e-7
1750,8,0.3,8,8549164489546723,1.064429566987636,0.507523238658905,0.5209614038467407
1750,4,1,1,8549451898524753,1.1261513682289432,0.6072065830230713,0.6711964011192322
2000,12,0.1,1,8554842020636197,7568.559708957463,1.1920930376163597e-7,1.1920930376163597e-7
1250,8,0.03,0,8565518166934344,359.27173412097204,1.1920930376163597e-7,1.1920930376163597e-7
2000,16,0.01,1,8578105876101015,11137.790664459388,1.1920930376163597e-7,4.333051606408844e-7
1000,8,0.1,3,8582753644810344,2.811040980907621,0.45037856698036194,0.6976581811904907
1000,4,0.03,8,858633857461209,1.6018915974366668,0.581013023853302,0.6985154747962952
1750,20,0.01,8,8596779270247313,3425.266357421875,1.1920928955078125e-7,7.342856633840711e-7
2000,12,0.1,7,8602273280291949,18.90549219562238,1.1920930376163597e-7,1.1920930376163597e-7
1750,8,0.1,2,8605033105297992,1.2159033988202255,0.6712462306022644,0.6929292678833008
1750,20,0.1,7,8609450300315017,2351.0406050288375,1.1920928955078125e-7,1.1931659571473574e-7
1250,20,0.1,0,8611106040377602,34063.16444915418,1.1920930376163597e-7,1.1931659571473574e-7
1750,8,0.3,6,8625565514686281,1.1774812140771875,0.17237608134746552,0.17755210399627686
1000,16,0.3,7,8629337369019425,12.47532368439829,0.00001765370870998595,0.00004032696961075999
2000,4,0.3,8,8635693102165656,1.0943330472012551,0.13584136962890625,0.1315101981163025
1500,4,0.3,6,8637181701551899,1.0569998134951135,0.5199381113052368,0.5256211161613464
1250,16,0.3,1,8659367830157694,2.5494565308460855,1.1920930376163597e-7,1.2543205230031163e-7
1000,20,0.03,2,8678829704886778,1992519.4656783894,1.1920930376163597e-7,1.7910006988586247e-7
1000,12,0.1,8,8679548820632269,5359.766124296881,1.1920930376163597e-7,1.193285186218418e-7
1250,12,1,3,8682542983156841,1.4656896007116924,0.3431681990623474,0.4861716628074646
2000,12,1,0,869738777553165,1.2046372888108823,0.2637908458709717,0.27180296182632446
1250,8,1,0,8700975674215207,1.0977294972549374,0.6242064237594604,0.6549724340438843
1750,8,0.01,7,8708959760911896,1.4411118466859185,1.1920928955078125e-7,1.2009145677893684e-7
1250,12,0.01,6,8722311831755997,58938.76631590362,1.1920930376163597e-7,0.000050028258556267247
1500,16,1,2,872489485172023,1.578324420345769,0.2507288157939911,0.3032098114490509
2000,8,0.03,4,8725648839653509,2537.09955106979,1.1920930376163597e-7,1.2000801064004918e-7
2000,16,0.03,8,8743286612125957,11965.210571138181,1.1920930376163597e-7,1.1923314957584807e-7
1250,16,0.03,7,8758015730805009,298.8703867351548,1.1920930376163597e-7,1.1984111836227385e-7
1250,8,0.01,4,8762324282560456,3.3245167451892232,0.08983198553323746,0.12398573011159897
1250,8,0.03,1,8766752905834342,7805.816452286666,1.1920930376163597e-7,1.1920930376163597e-7
2000,20,0.1,0,8778913821966943,21.438561744861396,1.1920930376163597e-7,1.1920930376163597e-7
2000,16,0.1,0,8780719254798188,38.135902515782014,1.1920930376163597e-7,1.1920930376163597e-7
1500,4,0.03,1,8790197800775498,1.8265095719397215,0.5473300814628601,0.6568087935447693
1750,4,0.03,0,8793529094914623,1.1152587659879785,0.34696972370147705,0.34102851152420044
1500,8,0.01,6,8803587936324441,9.423802206063007,1.1920930376163597e-7,1.2774471258580888e-7
1000,16,0.3,4,8811121083235465,50.872604246693896,1.1938811894651735e-7,2.0313508741764963e-7
1750,12,0.01,0,8823154653591713,1342.8330078125,1.1920928955078125e-7,1.9701765552326833e-7
2000,20,0.3,2,8829041742288618,1.4395830015585909,1.1923911813482846e-7,1.203537181027059e-7
1750,8,0.01,2,8835612168733863,1.036360821478732,0.6103655695915222,0.6062265634536743
1250,8,0.1,6,8844163130636324,1.6003419593134285,0.08373352885246277,0.08304095268249512
2000,4,1,8,8850495137663982,1.0947058885799539,0.5389232039451599,0.5692685842514038
2000,4,0.01,8,8867170637133275,2.3869586055343,0.0821380689740181,0.09778257459402084
1250,4,1,0,8871074442244254,1.2017072992282902,0.6284928321838379,0.696397066116333
2000,12,0.01,3,8871614301847343,12487.477027001736,1.1920930376163597e-7,1.6270897162939946e-7
1750,8,0.01,0,8876571999755168,1.1055660329088353,0.16833585500717163,0.1761981099843979
1750,8,0.3,0,8883400749052786,1.0408471026061972,0.517194390296936,0.5222466588020325
2000,12,0.1,3,8887809338546775,1.5958816150220219,1.1920930376163597e-7,1.1943581057494157e-7
1000,8,1,6,889148925990481,1.2344401908024523,0.5283933281898499,0.6296399235725403
1250,4,1,6,8894699545473557,1.1632974487271792,0.5879642367362976,0.6782205104827881
1250,16,1,6,8896782450224728,1.8172277325044148,0.27563637495040894,0.4466189444065094
1750,12,0.03,0,8900454734800202,56502.855591337015,1.1920928955078125e-7,1.1930467280762969e-7
1250,16,0.03,6,8903523110310163,8038.213885520234,1.1920930376163597e-7,1.1923314957584807e-7
1500,4,1,3,8904548872742531,1.1381237156790844,0.521721363067627,0.5245532989501953
1750,12,1,1,8905450645416085,1.5004335598901306,0.38245123624801636,0.5129582285881042
1750,8,0.1,7,8906677368964102,82.4454574584961,1.1920928955078125e-7,1.1920930376163597e-7
2000,12,0.01,4,8910132474058403,95378.2884445314,1.1920930376163597e-7,0.000019265609807916917
1000,8,0.03,4,8917452465338565,446771.40901447384,1.1920930376163597e-7,1.2217762446198321e-7
2000,12,0.3,5,8930524235678658,1.8293378563400429,1.1920930376163597e-7,1.2384654723973654e-7
2000,8,1,6,8931226877277805,1.136815474366776,0.4769057333469391,0.5175606608390808
1500,4,0.1,8,8937807433144253,1.616211954257151,0.5946356654167175,0.6971690058708191
2000,4,1,4,8939300022588127,1.1488096112408799,0.6410707831382751,0.6951135396957397
1000,20,0.3,4,8943202349906465,650.2799985205702,3.7664182173102745e-7,4.5096882672623906e-7
1750,12,0.1,8,8945253362774729,3.821467355961963,1.1920928955078125e-7,1.1920930376163597e-7
1000,20,0.3,0,8950370129565045,25620.419134320717,2.2464995197424287e-7,3.6735542607857496e-7
1750,12,0.1,6,8969331370670344,3143.099689291247,1.1920928955078125e-7,1.2013914840736106e-7
1750,8,1,4,8969682792695821,1.1327995989068755,0.4922237992286682,0.5154972672462463
1750,20,0.3,5,8970192246457862,5.190182144026655,1.1920928955078125e-7,1.8377529897861677e-7
2000,16,0.01,2,8982888079506973,13605.228846880334,1.1920930376163597e-7,3.1496773544859025e-7
1750,12,1,5,8987329144116031,1.2891776294012955,0.25851720571517944,0.26694256067276
1500,16,0.3,8,8989301170885605,2.439968534645308,1.1920930376163597e-7,1.2671949889409007e-7
1750,20,1,6,8989809993906823,1.476565221592783,0.13623668253421783,0.14800074696540833
1250,4,0.1,6,9000475547097603,1.3212538389462467,0.6116393208503723,0.6970629692077637
1250,4,1,2,9025256389442601,1.134751875254551,0.5973449349403381,0.6707644462585449
1250,4,0.03,6,9028250730479864,1.1685628943931659,0.16801899671554565,0.1723165214061737
1500,20,0.1,1,9031208171681481,244.42870639797317,1.1920930376163597e-7,1.1920930376163597e-7
1000,8,0.3,3,9057348807025732,1.8332036364420539,0.00005253205745248124,0.00006614857556996867
2000,20,1,3,9058248677595175,1.4013654405256033,0.16224424540996552,0.17273522913455963
1750,16,0.1,8,9058748617916129,7.781861037991508,1.1920928955078125e-7,1.1920930376163597e-7
2000,8,0.01,4,906485986412992,1.6830532444947206,0.07936549931764603,0.09302089363336563
2000,20,0.3,3,906889856479209,1.9338789470792848,1.1920930376163597e-7,1.1975767222338618e-7
1000,12,0.03,8,9076001608501542,1288.1116735027788,0.005373363383114338,0.7073379755020142
1250,4,0.03,0,9084875064958595,1.3089979405371102,0.09537762403488159,0.09217943251132965
1250,4,0.3,0,9094772193996914,1.0784919119458165,0.5182787179946899,0.5322769284248352
1250,8,1,7,9095874633301275,1.3306173204842973,0.49820613861083984,0.6113582849502563
1250,4,0.1,1,912237417456224,1.3242007153930937,0.07819163799285889,0.08097070455551147
1750,16,0.1,4,9130092572305396,33993.04795224502,1.1920928955078125e-7,1.1920930376163597e-7
2000,8,0.3,2,9130816786992193,1.0272129528842542,0.6018241047859192,0.6088091731071472
1000,4,0.1,8,9135033818774214,1.7120284874004632,0.5422604084014893,0.7022565007209778
1500,4,0.1,3,9137659848666296,1.2357019555518491,0.0864231064915657,0.09011763334274292
1000,8,0.03,3,9139297406604268,493.30700823194763,1.1920930376163597e-7,1.1923314957584807e-7
1250,4,1,8,9150293241002116,1.0818631868582935,0.5502505898475647,0.5528351664543152
2000,12,0.3,2,9150415387766472,1.5211307989980556,0.00005466969378176145,0.000058843532315222546
1500,8,0.3,1,9157439722459237,1.4298588323884827,0.000439610390458256,0.0005175042315386236
1750,8,1,1,9165517240346709,1.2179521307803318,0.4721977114677429,0.5332021117210388
1750,12,0.1,2,916804424969534,12.774258756495154,1.1920928955078125e-7,1.1920930376163597e-7
1750,20,0.01,2,9187963702599539,5246.33203125,1.1920928955078125e-7,7.532332801929442e-7
1750,4,0.01,4,9192158422617502,1.738319644165451,0.0776325911283493,0.08456409722566605
2000,4,0.1,8,9210299394871342,1.1439165806652525,0.2599303126335144,0.25591012835502625
2000,4,0.03,8,921484501191165,1.5499597349355128,0.0783260390162468,0.08943022787570953
1250,16,1,3,9221712392369887,2.067243837187701,0.29808729887008667,0.5495768189430237
1000,16,0.3,6,9237528313413726,242.80736616736323,8.763678920331586e-7,0.0000012228758805576945
1500,20,0.3,6,9241157730894942,56.029955599656176,1.1920930376163597e-7,2.8635056992243335e-7
1500,4,0.1,1,9271196110884499,1.1472092738185102,0.08551343530416489,0.0847419872879982
1250,16,0.1,2,9304469352654664,13181.437117319658,1.1920930376163597e-7,1.1923314957584807e-7
1250,20,1,3,9311948657464064,2.3845356597938987,0.2557261288166046,0.5724455714225769
1750,12,0.03,1,9324234040862855,12841.6025390625,1.1920928955078125e-7,1.1920930376163597e-7
1000,8,0.1,1,9325570690934633,6.3095861490453675,1.1920930376163597e-7,1.29365943735138e-7
1000,4,1,0,9331350270724905,1.1751897996003466,0.5481892228126526,0.6373885869979858
1750,20,1,4,9331380320082954,1.5809424737240019,0.16715341806411743,0.1733579784631729
2000,12,0.01,2,9331830440476414,2508.7792419458337,1.1920930376163597e-7,1.3546950583531725e-7
1250,20,0.01,7,935471449926399,321226.0554568701,1.1920930376163597e-7,0.0012555649736896157
1000,16,1,4,9355913191633759,1.7831919144322521,0.33830371499061584,0.5604387521743774
1500,16,0.1,1,9362106987325983,911.1789683239118,1.1920930376163597e-7,1.1925699539006018e-7
1250,20,1,4,9376219022942326,2.159006457589748,0.20543481409549713,0.34211352467536926
2000,8,0.1,4,9387493522482767,1.238917241890463,0.0828312486410141,0.08720532059669495
1750,8,0.03,7,9407004876957986,62.7490234375,1.1920928955078125e-7,1.1938811894651735e-7
1750,4,0.03,4,9412110043822891,1.545618579349702,0.07842475920915604,0.08802980184555054
1500,8,1,7,9414968191367932,1.2300403508723277,0.4460846185684204,0.5357440114021301
2000,12,0.03,3,9417679712357458,55.56620507643162,1.1920930376163597e-7,1.1991264159405546e-7
1250,8,0.3,7,9420090926640025,1.4846620589494963,0.0007105161785148084,0.0007590744644403458
1500,12,0.1,6,9424292361571487,2.248064579748781,1.1920930376163597e-7,1.205563791017994e-7
1250,20,0.1,2,9429987227082053,1601.7979047539347,1.1920930376163597e-7,1.1920930376163597e-7
2000,4,1,5,9431724399142131,1.134666900679013,0.5780656337738037,0.6145376563072205
1500,16,0.1,4,9445918316259003,5.858573180874196,1.1920930376163597e-7,1.1920930376163597e-7
1500,4,0.3,5,9452418319736426,1.0984545145662423,0.6662493348121643,0.6943594813346863
2000,16,0.3,0,945640122047006,1.4732371096783348,1.1920930376163597e-7,1.203060406851364e-7
2000,8,0.1,7,9466876369790639,1.2847725082366541,1.1920930376163597e-7,1.1920930376163597e-7
1750,16,0.3,5,9467346516067346,1.9615335168313517,1.2002674054656381e-7,1.2469293153571925e-7
1750,20,0.1,4,9480406801670547,28788.09203037768,1.1920928955078125e-7,1.1920930376163597e-7
1250,16,0.03,3,9490241258974527,415344.55419399706,1.1920930376163597e-7,1.2403728533172398e-7
1500,16,1,1,950693462014244,1.379360938108994,0.2778097689151764,0.3517175316810608
2000,12,0.03,0,9529205760099474,19.801126026973005,1.1920930376163597e-7,1.1920930376163597e-7
1750,20,0.1,0,955371085747823,51.975894927978516,1.1920928955078125e-7,1.1920930376163597e-7
1250,16,0.01,0,955418398947891,566129.0617676872,1.1920930376163597e-7,0.0005463057896122336
2000,16,0.3,7,9562864806317843,1.5601532850677517,4.4223685335964547e-7,5.391840431911987e-7
2000,4,0.01,7,9569162974384032,1.2257182959454465,0.6430632472038269,0.695523738861084
1500,16,0.01,8,9570575754300732,2435.958205704903,1.1920930376163597e-7,2.261428591054937e-7
1500,16,0.1,8,9571063712932719,2.7507019617897295,1.1920930376163597e-7,1.1920930376163597e-7
1250,16,0.1,3,9577940140841591,1538.1555783563163,1.1920930376163597e-7,1.1920930376163597e-7
2000,4,0.3,6,9580202580786072,1.0728746639084032,0.2640877366065979,0.27367743849754333
1500,16,0.3,3,9582879201341467,2.0207042372170823,1.1920930376163597e-7,1.213312401660005e-7
1250,4,0.03,3,958815756260593,2.3954084760772973,0.07874166965484619,0.08997077494859695
1000,4,0.3,1,9618391294625924,1.3375329064660006,0.17659009993076324,0.18059776723384857
1250,8,1,4,962813710776839,1.416593342022925,0.4927583932876587,0.6585935354232788
1750,8,0.3,3,9632728782663733,1.2321518864915493,0.00020149894407950342,0.00021284326794557273
1750,4,0.3,1,9643549855263188,1.0629350470854564,0.2559238374233246,0.2668043375015259
1500,12,0.3,7,964451949801249,1.6576450434483947,1.1920930376163597e-7,1.2011530259314895e-7
1250,12,1,0,9645165197732225,1.4063639629075626,0.311095654964447,0.3859473764896393
1250,16,0.01,4,9652610237256495,534293.6350192424,1.1920930376163597e-7,0.003551817499101162
1750,12,0.1,7,9659802313825204,21720.62514614675,1.1920928955078125e-7,1.1920930376163597e-7
1000,16,1,0,9660163737757905,2.38639545234956,0.3100844621658325,0.6952470541000366
2000,20,0.01,8,9666604839424152,16136.502959191446,1.1920930376163597e-7,3.5103116147183755e-7
1250,4,1,4,9670527782192585,1.1415192969978936,0.5731141567230225,0.5810308456420898
1500,16,0.3,1,967339609374939,627.0738406099748,1.1920930376163597e-7,1.4872561848733312e-7
1250,12,0.1,3,9715821293877713,9.110861220215485,1.1920930376163597e-7,1.2143851790824556e-7
1500,20,1,8,9729829828082581,1.4862378187516236,0.13879111409187317,0.15093685686588287
1750,12,0.01,8,9738042489901493,468.5057373046875,1.1920928955078125e-7,1.4662749947547127e-7
1750,16,0.3,0,9745757013522867,1.9261300773472712,1.1920928955078125e-7,1.2457373088636814e-7
1000,16,0.03,2,9758363863872829,1357508.9562061843,1.1920930376163597e-7,1.4512541213207442e-7
1250,16,0.03,4,9758829491093,767.1981963220811,1.1920930376163597e-7,1.1942388766783552e-7
2000,8,0.1,6,9765485724355443,2.994341792180876,1.1944773348204762e-7,1.198291954551678e-7
1500,8,0.1,7,9778278471969837,2.2351131338069306,1.1920930376163597e-7,1.2084247202892584e-7
1000,4,0.3,4,9778557962883314,1.335650542196833,0.12403197586536407,0.12315408885478973
2000,4,0.3,3,9780790398091752,1.05680438855317,0.26452046632766724,0.2770759165287018
1000,4,1,8,9788635385449381,1.131573276861235,0.5182788968086243,0.5205169320106506
1500,4,0.3,1,9804735566120176,1.1167840583138553,0.19699034094810486,0.19050972163677216
1000,16,0.03,3,9807492929239665,19238746.736961808,1.1920930376163597e-7,6.468152378147352e-7
1000,4,0.01,0,9812161072167316,1.9170877440908602,0.090802401304245,0.09052648395299911
2000,12,0.01,1,9814383229562241,18764.29164440498,1.1920930376163597e-7,1.7076789049497165e-7
1000,20,0.01,4,9824600179425922,12652745.4916752,1.1920930376163597e-7,0.4224759042263031
1000,4,1,7,983034430906903,1.2111101682319823,0.5280522704124451,0.5673956871032715
2000,8,0.1,8,9831816924833452,1.1169294877228364,0.25577688217163086,0.2616000771522522
1000,16,0.3,0,9841391805422036,7.840670064221874,1.1920930376163597e-7,1.3861658487712702e-7
1000,12,0.1,6,9843144936682823,14310.713137780054,1.1920930376163597e-7,1.1920930376163597e-7
1500,20,0.03,6,9843982783061339,16259.271499243796,1.1920930376163597e-7,1.20627902333581e-7
1000,4,0.01,4,984998908908063,2.3943986270852706,0.07901890575885773,0.08781609684228897
1500,4,1,4,9851050274465397,1.1166742536656922,0.5629994869232178,0.6224001049995422
1000,8,0.3,1,9857764160108752,2.534745083153608,0.0006476389244198799,0.0007730131619609892
1000,4,0.03,1,9858935325814215,1.3117323061218407,0.09981423616409302,0.08540339022874832
1000,20,0.1,1,9863617011925291,2064754.4338430914,1.1920930376163597e-7,1.1920930376163597e-7
1000,4,0.1,4,9865569896852907,1.9535682224194328,0.08317916095256805,0.08096293359994888
1000,8,0.01,5,9885744376192134,165584.10526083646,1.1920930376163597e-7,0.000048089888878166676
1750,20,0.1,8,9894862676338095,24.928226470947266,1.1920928955078125e-7,1.1920930376163597e-7
2000,8,0.3,0,9900377749701023,1.1305319492206414,0.15481965243816376,0.15378166735172272
2000,12,0.01,7,9918584440823901,1.699668085614671,1.1920930376163597e-7,1.2040140973113012e-7
1500,8,0.03,1,9948412375429785,62.85977186444141,1.1920930376163597e-7,1.1922122666874202e-7
2000,8,0.01,7,9956514735489266,1.779760625390932,1.1920930376163597e-7,1.2648108338453312e-7
1750,20,1,7,9967729607818058,1.4081622435562926,0.14811301231384277,0.1602042317390442
2000,16,0.01,7,9970685265286426,2832.445463127439,1.1920930376163597e-7,2.3960367911968206e-7
2000,8,0.03,2,9975657942786166,1.3283160230832498,0.5813472270965576,0.6285645365715027
1500,12,0.01,3,9996196312865739,22.192853189366677,1.1920930376163597e-7,1.5554472554413223e-7
1500,8,0.1,0,9998736648167581,1.2752932912153996,0.08133076876401901,0.08748030662536621
2000,4,0.3,5,9998990275699918,1.0452080691005643,0.36327946186065674,0.3650020360946655
