embed_size,hidden_size,learning_rate,weight_decay,seed,slug,maxRatio,minTrainLoss,minEvalLoss
32,32,0.003,1,4,041680114222075404,88402857009.76389,2.0704418814529773e-7,1994.263354100051
64,16,0.001,0.1,5,04171345534608628,4728718691742.4795,1.0964702479009485e-8,2013.0793297184975
8,16,0.0003,0.03,8,04197125835783688,38527912056978.46,6.637766114363514e-9,1988.9140667669772
8,8,0.0001,0.03,0,04223345376589238,277.43033944773345,256.49886707200073,1987.1571155896158
32,64,0.01,3,2,042350606837258775,4887.741814687151,0.006195607311991913,5.685481579819024
64,8,0.01,1,8,042398937144108695,232.58308991450835,81.74525404863552,2018.091186553046
4,32,0.003,0.1,4,042722081853229676,1262.9305497338012,27.585434804504246,1985.0560567426382
8,64,0.01,3,4,042724769375640737,3.8312221569863754,413.17608031802024,1084.0157072194124
8,16,0.0003,1,2,04278594302691974,18.876223217708798,242.51933945589124,1986.1213328684862
4,16,0.0003,0.03,3,04312032311102354,63.86872871908201,287.8959799702026,1986.306525755378
8,16,0.001,3,7,04329670730352264,2.8817117194619075,637.0591540149296,1581.0909471143063
32,16,0.0003,0.3,1,04359593175387366,1168330361134.7542,4.157392807379156e-8,1997.245173095083
16,64,0.0003,0.3,0,043645283654023426,762598614730.1836,3.2919912127279913e-8,1987.8806293714747
4,64,0.0001,0.1,0,04366181465401531,193281862030.90045,1.741346555702062e-8,681.2290821244244
64,64,0.001,0.3,1,04383444192585173,605280936690.7445,1.8233768050207787e-8,0.0019898634056569374
16,8,0.001,1,5,04432392687051556,31.49096456257457,241.12473420984242,1991.7827519498478
64,32,0.0001,1,6,04473701329986779,127359506272.56355,1.5861550734126884e-7,2006.2002180485338
8,8,0.0001,0.3,6,04495839096053911,35.34761517537119,350.5652550008967,1987.4201389702707
64,8,0.003,3,7,04500396705462906,13.204462146718802,348.6805051474658,2000.7351599173185
32,64,0.01,1,6,045625530032334716,44211410304.469795,1.0046472296327577e-7,0.0008417320043788495
4,64,0.0003,0.1,8,046232868928307025,737797845497.3079,1.63838420596157e-8,1511.664345344939
8,32,0.0001,3,1,04631899500308956,3.3258488253170735,695.8962454687405,1985.921828501199
64,16,0.0003,1,1,04659138732362211,158582401790.62054,2.3535872881799221e-7,2005.1657829511441
32,8,0.01,1,0,04709937199175085,120.28816306397835,114.445988817407,1998.4088809523837
