embed_size,hidden_size,learning_rate,weight_decay,seed,slug,maxRatio,minTrainLoss,minEvalLoss
32,64,0.01,1,2,8374195098468299,1676352.637770657,1.7724916621116811e-7,0.000002662144680391932
32,512,0.0003,0.3,6,8374775953986144,1196358445482.7349,3.183705565780105e-8,3.498899680553449e-7
64,1024,0.0001,0.03,6,837520928810674,16027585136248.62,3.807046233807962e-9,7836.017182952659
32,64,0.01,3,5,8376027994724872,15.155494626285774,19.077693203666165,95.68628252713428
16,64,0.003,3,1,8377662329084119,3.601064041722266,1067.2887725265127,2840.098554899111
64,1024,0.01,3,2,8381137815499619,2332.5995332223933,8.005607028693503e-7,0.000010663811337689982
32,64,0.003,3,8,8381380787048865,12.530260076818202,1.4921523145370827,6.515503583782298
32,128,0.001,1,2,8382442480557576,131761166479.57265,1.6318550109386147e-7,0.0000016165403182972146
8,512,0.001,0.03,8,8382727037352937,23768634550738.426,4.678159637433816e-9,7814.2036418780135
8,128,0.003,0.1,5,8382733532302885,933815436342.9471,1.4337300235784451e-8,6.20847837567585e-8
32,256,0.003,0.3,5,8383299110258301,847333309233.2899,3.1419836065607506e-8,2.6826810281138165e-7
128,64,0.01,0.3,5,8383766702651163,1072083830285.1764,2.830459688796085e-8,1.429700389101693e-7
32,64,0.0001,0.3,3,8385429499171152,1578564104676.4453,7.698487691389492e-8,7825.0808786219795
8,1024,0.0001,1,1,8386488305565734,21945244768.563297,0.0000023866256659155795,7814.042146951524
128,128,0.0001,0.3,4,8387160766250348,1184453355122.6985,5.91472408806777e-8,7859.869093681318
8,128,0.001,3,7,8387818315132789,2.6457173985991753,1620.7418277949791,3975.3715507704874
128,512,0.01,0.3,1,8390160442182296,505077477072.1031,2.7994529804890066e-8,2.2725064805632427e-7
8,256,0.0001,1,1,8390979413746003,334448.1473700745,0.15423586014757124,7815.16427257633
32,512,0.0001,0.1,1,8392133362915543,5261173000421.605,1.374389579910364e-8,7821.364762798211
16,1024,0.01,3,2,8393099713136549,80.00562396781325,0.000011011219687344364,0.0000969229949157898
128,256,0.01,0.03,0,8394410991405963,12858700085936.133,2.642305707562836e-9,3.947491999846385e-8
128,256,0.001,0.3,5,8395248909642347,856709195218.6079,2.6687329012874366e-8,1.8309166403897763e-7
32,1024,0.001,1,6,8396407888568282,125400009717.69566,1.3991636048491723e-7,0.0000020712299058456067
16,256,0.0003,0.3,4,8396582306386091,1262717829063.177,3.5305207423392576e-8,4.2481544229976363e-7
32,128,0.001,1,4,8396636147191487,117235908547.68175,1.5753995750733133e-7,0.000001937113050232692
16,1024,0.001,1,3,8396945002815206,86506172892.99004,1.763417640599578e-7,0.0000013685944900921456
32,64,0.0001,1,8,8401164263766189,118117011538.97585,6.772855313531354e-7,7816.417410479529
16,128,0.001,0.03,2,8402870997101263,21685649311450.17,4.60005988854419e-9,7817.18103155372
64,64,0.0003,0.3,3,8408658557046974,1507184837644.2285,6.47278954852485e-8,7827.988914307044
16,256,0.003,0.1,8,8409040772507962,4517777741761.986,9.735998007736092e-9,8.501144210391525e-8
32,256,0.0003,0.03,8,8410161289149547,17753411409487.223,4.509522977245478e-9,7823.785381765323
64,256,0.001,1,8,8416913751239701,148306395096.16202,1.2341313459072412e-7,0.0000011678215046797962
8,128,0.003,1,7,8417486180322062,7.5011228553525,0.0000026468784155804863,0.000015372223635965847
16,256,0.001,0.1,5,8417543556220508,5658724193912.4795,9.096771114104674e-9,5.3471059801030156e-8
64,64,0.0003,0.03,0,8419250491951902,20986540858177.766,5.8574225469732955e-9,7839.211505727231
16,64,0.001,3,3,8420604956883877,3.2675664918981164,1310.531765464321,3557.6837634279045
8,64,0.0001,0.03,4,8420892139673444,40090989217100.73,2.1193900633984725e-8,7812.157070657908
16,256,0.0001,0.3,0,8422506565067478,1301465859456.9448,7.159947212549509e-8,7818.620170331037
16,64,0.001,1,4,842721638544038,10040791632.046705,2.9689739616125956e-7,0.000004283897385265726
128,512,0.001,0.1,1,8427547935210137,2917977575835.861,8.821855246258221e-9,7.249750044490585e-8
8,512,0.003,0.03,7,8432895293086539,21035603257129.965,5.345810460944501e-9,7818.005260499745
128,64,0.01,0.3,8,8433766939723275,905272727789.8613,2.7981158500794878e-8,1.432717335798397e-7
32,1024,0.01,0.3,1,8435515347541945,9732016695.744492,2.888235051071037e-8,1.7948012119797956e-7
16,64,0.003,0.1,2,8436577533087932,6972348129711.54,9.434681036362252e-9,4.75714596594032e-8
8,128,0.01,3,7,8437785080043858,2.571692282820563,1566.6710109752112,3952.770128819214
16,512,0.001,3,0,8440567944319384,143.42368311788562,0.0012818268593993503,0.006013828390884117
8,64,0.0003,0.1,3,8442690004563955,1403171324741.1682,3.2154045869281435e-8,4420.941132992884
64,512,0.003,1,2,8442694625813253,106243668070.56459,1.2059231723383296e-7,0.0000013952791186723583
16,128,0.01,0.1,0,8445056392346639,2213647221252.1533,9.347076890206458e-9,4.518135798752768e-8
16,1024,0.0001,0.03,4,8445667550266216,29500840994304.63,3.0287772290130948e-9,7814.056015900658
64,512,0.003,3,7,8455911721190567,68844.75432440666,9.456138313259233e-7,0.000032155549869965844
32,128,0.001,1,1,8456414353565352,132781938148.99156,1.5433304699335912e-7,0.0000014503893425814799
128,1024,0.001,0.03,7,8458515986651385,11177132897114.084,4.658926133758313e-9,7948.190332166619
32,1024,0.003,3,8,846080827109859,3471228453.4284973,0.000009305026449650985,7878.63128968058
8,256,0.003,1,8,8462232671262722,5411374.225032755,0.0053609119785313,7816.32524613751
8,128,0.001,0.03,0,8465641466295675,13928072874508.848,6.81711331824803e-9,7491.026199370609
64,128,0.01,0.1,5,8468559377055631,3290615240072.6025,8.603414203228604e-9,5.20094951535249e-8
8,128,0.01,1,0,8473775561010702,7.2690804296215665,8.691298286513498e-7,0.000004686118832228866
64,256,0.001,0.03,6,8475448109576973,13907104042320.682,4.284611554427346e-9,7837.357122691228
64,256,0.0001,3,5,8475632897504449,5510909300.521586,0.000006981750139481803,7839.637138183145
128,128,0.003,0.03,3,8476326229212866,14179994056019.7,2.6388489171525763e-9,7.578518633481979e-8
32,1024,0.003,0.3,2,8476711573108756,852560010829.4196,2.9116423937997506e-8,2.730478560697836e-7
16,64,0.003,1,8,8476915538522106,32638112.63256336,3.233972870986309e-7,0.0000027899904909998406
32,256,0.0003,3,7,8477300463844457,41797.84657681198,0.43666203669173864,7822.795488187464
128,256,0.001,0.03,2,8477302502071231,11751844668163.512,4.981979717640003e-9,7881.046377766317
32,512,0.0001,1,0,8478373704866196,158728627836.0748,3.0767573216585275e-7,7824.524714292269
16,512,0.0001,0.1,0,8479370972544522,5950047811785.967,1.389797010795914e-8,7817.3722768892985
16,64,0.0001,0.03,5,8487274568430835,27188392916062.457,6.954386622087345e-9,7818.311353887533
16,256,0.01,1,3,8488471878681992,35409.18351037365,2.2328652812273136e-7,0.0000018408130098498626
64,256,0.01,0.1,3,8488568461159124,2810728688521.144,8.821722019497e-9,5.845250217034834e-8
16,512,0.0001,1,8,8489755404950516,92625120955.22127,5.872161192865759e-7,7818.832030027404
64,512,0.01,0.3,2,8490868929750549,443230429316.0102,2.7688482395267982e-8,1.769642601226537e-7
128,512,0.001,0.3,4,8491602835903667,796173695752.26,2.7860271644747937e-8,2.4563680797502596e-7
16,1024,0.0001,3,8,8492449563762795,2913.007709065995,6.682318276485971,7816.977454396793
32,256,0.003,0.1,3,8493253801682139,3804321340161.2495,9.359091501735333e-9,4.9428915848290396e-8
64,64,0.0001,3,7,8494910463114695,231584.52201675493,0.0000029298787396563723,0.00006194629898838007
128,1024,0.001,0.3,8,8497362541588227,778041469683.3141,2.828522394030442e-8,2.1774092948759883e-7
16,1024,0.001,3,0,850051735754256,5004.30080579431,4.120795364177009,7826.379329317911
128,512,0.001,0.3,3,8500563287986168,782097835968.3176,2.8260994433019153e-8,2.3776636723553376e-7
128,1024,0.001,1,0,8502342573259246,146975092963.457,1.0545967365340937e-7,7.635062704449337e-7
64,512,0.0003,3,8,8503071820298097,8788580009.532888,9.229414051855712e-7,0.000023588707606893255
64,256,0.0001,1,2,8505300257065547,188769518390.14276,1.4410500524774353e-7,0.000009392434091040975
8,512,0.0001,0.03,0,8507009824431416,24097111949772.1,4.986645985009121e-9,7811.487460362697
16,64,0.0003,0.3,8,8511895732774905,1431918282503.3667,7.588602057401337e-8,7819.286407349483
32,1024,0.01,0.1,8,8517649556526244,3067431096438.712,8.947800278439993e-9,5.5080252579631106e-8
16,256,0.003,0.1,4,8518308982895975,5067511623199.865,9.405289214058168e-9,3.9724721733792544e-8
16,1024,0.001,3,4,8518923906315881,19511.615422374984,0.000012010164003606809,0.000535666464528855
64,512,0.003,1,7,8520607140662536,103092013201.00723,1.2260658864969923e-7,0.0000012054065575168522
128,1024,0.01,0.3,5,8521544236862717,344418877603.69464,2.590827397020809e-8,1.5063896351670712e-7
64,128,0.0003,0.3,2,8534261769213717,1230758154219.1235,5.745575925932789e-8,7839.965299580309
32,512,0.01,0.1,2,8536151713081014,3082492451501.8804,9.466198269633648e-9,1.5649386585060143e-7
128,64,0.001,3,0,8536904622102669,7544733966.255711,8.866914572691079e-7,0.000017290399001332017
64,256,0.01,1,8,8542295375861816,103657.31711228874,1.2800351022513824e-7,0.0000017277837400045616
16,512,0.003,0.1,7,8542827998948367,5002686643064.011,9.017882218690057e-9,5.424077231701566e-8
64,128,0.01,0.3,2,854647084074466,731168419231.553,2.92248707450705e-8,3.359219672818275e-7
64,64,0.01,0.03,3,8547329443838579,18336435446266.29,2.5564841354911027e-9,4.6878962930183565e-8
8,128,0.0001,1,6,8548277389516024,74076.55262261983,0.09148965065150644,2996.5115645744263
16,128,0.003,0.3,3,8548684564955832,1038829137316.5494,3.238665557889583e-8,2.1449927876408078e-7
32,512,0.0001,1,6,8549288768019045,152077812760.73547,2.310546333901128e-7,416.1443890992762
16,64,0.01,1,8,8552156694025385,9063.340223479046,3.77433167948561e-7,0.00000470936032286203
128,512,0.0003,0.03,7,8552425293533817,11132723204694.695,4.949684218032478e-9,7864.690342227132
128,256,0.01,3,4,8552547321218917,2383.70741421603,6.766767141354883e-7,0.000013924944806833363
128,128,0.003,0.1,6,8553106153659353,3609205557243.605,9.09614938920832e-9,9.229808428162772e-8
128,128,0.003,0.03,0,8553986053128111,13859109087166.275,2.513078856120753e-9,2.2753564365569666e-8
8,1024,0.003,0.03,6,8554552871524433,22547667951078.008,4.087471250345583e-9,7825.440409167439
32,256,0.01,0.1,6,8556882931637257,3224465479952.163,8.586216182444502e-9,7.848015703665384e-8
32,128,0.001,0.1,5,8558088583189558,4334947430621.188,9.244918164280925e-9,6.935148877008492e-8
32,256,0.01,0.1,1,8559444524242719,3085687033936.7427,9.347594032091514e-9,1.1359971673552443e-7
32,1024,0.0003,0.1,2,8561083873058812,5337231965001.772,1.1289554402358557e-8,7828.667108659234
32,1024,0.001,0.03,5,8563969073817013,18352776999872.152,3.212248911304265e-9,7837.689977854743
64,128,0.01,0.03,4,8566035297438388,14795597269527.607,2.476848504069616e-9,1.4565129102708171e-8
32,128,0.0003,1,1,8566598778790483,135179237677.50323,1.6610237805574513e-7,0.00000239739148050625
8,512,0.0001,1,6,856668312404724,12261590774.045631,0.0000034057410670425967,7812.792022293235
32,512,0.01,1,4,8568431571082881,245224.45247654262,1.4600607788077792e-7,0.0000017125835588420314
32,128,0.01,0.1,6,857036596347934,3558819581891.777,9.093257924363914e-9,8.870165868039383e-8
16,64,0.001,0.3,6,8572080463725748,1417313918252.0872,6.881016467345229e-8,7821.180203482873
32,256,0.0001,1,1,8577449310982195,139184030955.98508,2.2356767123056738e-7,16.60839843961211
32,256,0.003,0.1,0,8578788459997583,3939149109681.685,9.518684507210008e-9,1.0446778574906932e-7
32,1024,0.01,1,2,8578982332967794,3845478.1257919786,1.5282718844486217e-7,0.0000019723009455170375
64,1024,0.01,0.03,2,8581442019696155,14699865989524.773,2.519787045680878e-9,2.5444740980561184e-8
32,64,0.0003,0.1,8,8582137584421168,6021634427308.864,1.9373633808076215e-8,7819.503374579446
8,1024,0.0003,0.1,1,8585077965924639,6985980954653.753,1.4461233321785005e-8,7813.9997142999655
16,128,0.0001,0.1,2,8586453715303647,5273750184531.706,2.035241197765338e-8,7814.347380359443
64,64,0.003,1,0,8586733782644677,116759863808.31587,1.381290468537184e-7,0.000001916936385159854
16,128,0.0001,0.3,3,858788767987719,1195741607740.1758,6.763707793517459e-8,7815.780384360428
32,64,0.0001,0.03,1,8588470377773254,25240112301221.203,6.082591541530706e-9,7823.094226166713
128,512,0.001,0.03,4,8589210992825674,11386524921873.596,4.5682171378883e-9,7915.833133456026
64,128,0.0003,0.03,1,8592010054067644,16634681353403.545,5.3465536442406415e-9,7841.01076391464
64,128,0.001,0.3,4,8594354090896186,1078560685234.8506,3.0208440415174334e-8,3.9928283846650544e-7
64,256,0.01,0.1,5,8595820483060884,2879130932308.7236,8.98892493767232e-9,7.785364752608763e-8
8,1024,0.001,0.03,5,8596706534635636,24173044482896.55,3.2869409416410853e-9,7815.896056153624
16,128,0.0001,0.1,3,8596758264707164,6177500801256.27,2.1758279622128377e-8,7817.64797042309
128,512,0.0001,0.1,8,8600567571785325,3284081963110.109,1.741288935245566e-8,7861.659740257603
128,128,0.003,1,1,8600834817931238,157625340604.32516,1.1475120541808124e-7,0.000001089930111176449
8,64,0.003,1,4,8601013521438651,15.37063767955275,0.0000034718311605709543,0.00004342632812409499
8,64,0.001,1,2,8602820427316015,38.46006636756797,0.000005459669623139669,0.00018738493173076288
128,512,0.003,1,0,8605099535286924,57401840927.49168,1.0447903475008e-7,7.445548582202232e-7
64,64,0.001,1,2,8605703085275709,194662667024.27005,1.5172150334525511e-7,0.000002006296271346304
8,128,0.003,1,2,8605853326021258,41.19554583942495,0.0000013736878237340447,0.000017829181403422907
8,128,0.003,0.03,5,8606676211425874,12429594340477.094,2.4965021161383906e-9,9.940712919455115e-9
64,512,0.01,0.3,8,8607384736963939,321537120332.73157,2.778866314784585e-8,1.792669028639802e-7
16,128,0.0003,3,1,8609340502000007,4.820755506398277,209.7293876881157,744.0186633596022
64,1024,0.001,0.03,5,8609465972133994,14393154070256.318,3.845331608678233e-9,7870.2484118808225
16,512,0.0003,3,6,8611543779629266,126.59449698020225,83.54996995983714,7812.018165392223
8,64,0.001,0.03,0,8612876518920787,1203221.675719331,0.4339051014387624,7813.626030476798
64,256,0.003,0.03,7,8613600901652253,13988768401878.365,2.5987572094217606e-9,3.21933444336002e-8
16,1024,0.0001,1,5,8614311984339883,104498769128.8709,4.6843011366724756e-7,7820.77233035578
16,128,0.001,0.03,7,8616996524586268,23708073835076.63,5.716557449607951e-9,7813.742724980155
16,128,0.003,3,5,8619702427308953,5.754521824247083,184.5153345563457,539.7921990882924
16,256,0.01,1,8,8620966789501655,491356.4942140795,2.044703488469473e-7,0.0000022839862581374836
16,1024,0.001,0.03,6,8621876981525425,28014497850130.926,3.0644120574345306e-9,7829.277249755212
128,128,0.001,0.1,6,8624710100130474,3715598517345.922,9.416273094522895e-9,2.5222116382726087e-7
8,64,0.0001,0.3,6,8625251254491936,37054701560.442085,6.716973599233346e-8,2.80583482412871e-7
8,128,0.01,0.3,5,8626187072602638,12777462.616064616,3.811174109541139e-8,1.5037401878541628e-7
64,256,0.0003,0.1,4,8626202491923136,3989099578130.2656,1.711126507135249e-8,7836.051833915513
16,256,0.0003,1,8,8626308323596795,78207653942.86253,6.255820401328934e-7,7811.88130443272
64,1024,0.01,1,2,8630798422766249,3513870.7675851807,1.1609745275385716e-7,0.000001323313361544188
128,256,0.0003,0.1,3,8633380437238569,3263134443625.5854,1.724466214251764e-8,7879.462830416449
128,256,0.003,3,7,8636451811409817,349136.1105800751,6.305547601512615e-7,0.000009793194709936867
64,64,0.003,0.3,3,8640808744376882,1128809557190.8386,2.961482925492452e-8,2.514014318508497e-7
64,64,0.003,1,8,8640988925623068,162467457178.85806,1.4011919423430038e-7,0.000001529105104221627
128,256,0.001,0.1,3,8645404320893092,3101167286642.055,8.812050644681025e-9,6.229571747132083e-8
16,512,0.003,1,8,8645549342132872,77175701496.82826,2.1035138294947773e-7,0.000002440936678685853
8,128,0.001,0.1,5,864849021621948,21471710.56235243,1.1625948870149791e-8,5.83233290537567e-8
8,64,0.01,0.3,5,86531173774821,210820.43679143122,5.153620863215005e-8,2.5193436066649994e-7
8,1024,0.01,3,2,8653531398053486,4.1691678268444825,11.64901097725259,36.983546910810745
128,1024,0.001,0.03,6,8654046059000169,11119048491188.066,4.6952368659566675e-9,7948.14211060017
128,256,0.01,3,7,8655718537218954,3484.8204227870287,6.157078642245046e-7,0.000010959299711130555
64,512,0.01,0.1,8,8655987213401879,2665925018768.3037,8.718875399387933e-9,8.052054223031526e-8
32,256,0.0001,0.3,3,865790382661246,1255558610877.9736,5.994172002969799e-8,7825.9660927596815
128,128,0.0003,3,5,8659196473299715,15149212377.770935,7.788498970681897e-7,0.00003340177386017924
8,128,0.0001,0.3,4,865924590307147,355899336072.97437,5.448507511633085e-8,2.2161307920265346e-7
64,128,0.01,3,4,8662353969667069,300.7649240373463,0.0000016513434284349164,0.00003561744057237735
8,64,0.003,0.1,2,8666377061270921,2844768769133.452,3.6918850641946524e-8,7816.762737292749
64,1024,0.0001,1,4,8673670294464728,195598580135.1939,1.2463743969247539e-7,0.0000017606802008752202
64,256,0.003,0.3,7,8673879285143594,802273576981.145,2.7776001720376306e-8,2.668106399893486e-7
128,128,0.01,3,3,867631400734965,1829.0277847056125,7.281351353913065e-7,0.000010440451811912808
128,256,0.003,1,1,8679134780188522,117328378457.20285,1.120600667732486e-7,9.862306695838708e-7
16,1024,0.0003,0.03,1,867920245646533,27295213057727.934,2.9491840081104476e-9,7819.1330653235755
16,128,0.0001,3,3,8687286265064005,4.707422864302536,269.65397634027454,775.7482545429552
8,256,0.01,0.03,6,8691636191569408,8735524464297.288,3.4324347808402522e-9,1.2760427159310956e-8
32,1024,0.0003,0.3,4,8699502825385654,1366663438000.4524,3.015215366216067e-8,3.5173634642548496e-7
16,512,0.003,3,1,8701337671024552,21.542066856539744,0.00022187101190056582,0.0011567266584031097
128,512,0.0001,0.1,7,8705263918530778,3260134423207.93,1.7281445829725087e-8,7853.59300067292
16,256,0.003,0.3,4,8705601770549074,997813672434.6749,3.188901409535203e-8,2.2062483837939807e-7
16,64,0.0001,0.1,6,8706244654933194,8058938961940.134,2.8933768047473184e-8,7816.532584141701
64,256,0.0003,0.03,0,8706944956806218,14766690556302.559,4.853930146694105e-9,7837.473845539124
64,64,0.0003,1,6,8708481264490999,205313766354.30026,1.4074381836352566e-7,0.0000016939951384422661
64,64,0.0001,3,3,871182901185029,143308.21701078652,0.0000036598939479553706,0.00009146968707689074
8,512,0.003,0.3,8,8712397116577545,649647965128.851,1.1413908639579164e-7,7817.393183831381
8,1024,0.003,0.3,1,8713816473048979,623976601500.7152,1.0924560877364787e-7,7824.222074497757
32,1024,0.0003,3,5,8713819659781936,3200535285.0748415,0.000009690624680843425,7822.597854206024
128,1024,0.01,3,1,8717631740514075,3165.8680988816914,5.230146458593977e-7,0.000008234510016238167
64,128,0.01,1,1,8718499448761813,653398.7312540647,1.2851049800997742e-7,0.0000011948911420743488
16,256,0.003,1,3,8722404916304365,82759196052.62447,6.990097377756443e-7,7822.957267529182
16,256,0.003,3,5,8722664807224483,8.518184457842247,2.180864708184287,7.746693697394844
128,1024,0.003,1,4,8724917869566277,63673689400.6283,1.0874428823327012e-7,0.0000010517988315681195
32,512,0.001,3,1,872559038727252,302676921.6962798,0.00011019452373707946,7830.586601823225
64,256,0.01,0.03,3,8725716515163437,13710220722040.135,2.490589956490087e-9,2.5218463317279252e-8
8,512,0.003,0.1,2,8727185044003963,4138477649976.0337,2.233478157939917e-8,7815.963838285214
16,512,0.003,0.1,8,8727836190093698,4992089303712.148,9.099382802748009e-9,8.147808538600897e-8
8,64,0.0001,0.3,1,8728409637860127,497260.50863169896,5.4044848371259064e-8,2.0046445391015981e-7
128,64,0.0001,0.1,8,8729947193236549,5239501858169.53,2.047165636982229e-8,7866.896427553505
64,256,0.003,0.1,1,873083109819449,3382638124459.178,8.610286483752475e-9,5.1974200053809155e-8
8,1024,0.003,3,4,8731917968483086,4.017678720146424,32.85966910144904,113.11867742431325
32,64,0.001,0.03,8,873265246274129,23017031891033.543,5.80052006424766e-9,7827.9585110724265
128,1024,0.001,3,2,8736330714857548,15686095733.522991,5.582306488419746e-7,0.00001657333105577161
8,128,0.01,0.03,7,8736576119511491,12832852920105.39,2.7107998068415134e-9,1.371055335922911e-8
64,512,0.0003,1,1,873689186970495,174337461102.52734,1.24856999618018e-7,0.0000012730808295859907
32,128,0.001,0.3,3,8741769049597815,1129240455714.7368,3.112029456288992e-8,2.035293942087756e-7
8,512,0.0001,0.03,4,8742267861252002,20741861273017.137,4.295995337229209e-9,7812.685493189165
8,256,0.001,0.3,3,8742540585214693,376629747296.9653,3.4832943417611354e-8,1.5699828214464952e-7
64,512,0.001,1,8,8742667266219841,143562953441.00702,1.194997256611799e-7,0.0000018431694050504792
128,512,0.003,0.1,0,8742682208133813,2901571910816.076,8.366282777625584e-9,6.763845749946166e-8
8,256,0.01,0.1,0,8745571219032005,2503646991058.693,9.521014421251732e-9,3.77969893157269e-8
16,64,0.0001,0.1,1,8750224811830947,6112637334971.424,2.513826546875881e-8,7814.3020767954695
8,256,0.0001,1,5,8750538647466237,1010159269.5254948,0.000023167135140232884,5549.857562554982
16,128,0.0003,0.1,1,8753517594186287,5804725052191.021,1.815713579465687e-8,7823.116232062595
64,1024,0.003,3,4,8755795336049772,211499.2969255913,8.330836791428467e-7,0.000026190475111939013
8,64,0.001,0.03,3,8756532439286752,18085004689.93026,2.7545443703664047e-9,1.3274569887678359e-8
64,512,0.0003,1,4,8756625918125601,182673794412.47748,1.24134309932401e-7,0.0000011988801840576346
8,256,0.0003,0.1,6,8758800936811808,3946934207573.932,1.0659604976407006e-8,4.545188980669001e-8
32,128,0.0003,0.1,4,8758970361633497,5196867274103.093,1.8720501593127402e-8,7819.913824734553
32,256,0.003,0.3,4,875963190083102,859798630831.9199,3.019734240380427e-8,2.2368376571321852e-7
32,1024,0.001,0.3,5,8760466126512686,1156054268414.2078,2.9025167380135424e-8,2.1590759222789692e-7
32,1024,0.0001,0.1,6,8761513157188991,5795785908006.133,1.1439200031578187e-8,7826.37240091093
128,64,0.0003,0.3,2,8761941803016847,1339320196983.4753,4.2487609429322104e-8,1443.2068675837136
8,512,0.0001,0.3,1,8762427127251716,473873520750.1554,4.9323474858393006e-8,2.1156686889788473e-7
32,1024,0.001,0.3,7,8763318450313308,1142864509978.987,3.043715301961159e-8,2.0604829862780498e-7
32,512,0.01,0.3,6,8763802898938023,454975976634.0981,2.9512900345244312e-8,2.83139912371532e-7
8,512,0.0001,0.1,5,8765558211139141,5944065979271.791,1.9184482446815382e-8,7815.0766819026885
16,64,0.01,0.03,2,8766068534464785,24604702580965.734,2.5812210147033623e-9,1.2145922045836209e-8
128,256,0.001,0.1,7,8766529776607983,3157496243521.9517,8.619277957980262e-9,1.272594538477052e-7
64,256,0.0003,0.3,5,8767611256350641,1048421125566.5074,3.0567002484071765e-8,3.6249030124481713e-7
128,512,0.01,3,6,8768851326887321,2325.898868996676,5.706305739151595e-7,0.00001095523693509805
64,1024,0.0001,0.3,7,8769187468254638,1193845081586.3706,4.607090442346401e-8,7837.397196838417
32,64,0.003,1,7,8769883749715892,100877941718.03159,1.7577411857209982e-7,0.0000020605183162913746
64,512,0.003,1,1,8772464774491203,51220167211.70515,1.199316479367297e-7,0.000001336281606915166
64,64,0.0001,0.1,7,8774336091487551,5585981247744.02,2.0832836122582287e-8,7843.789985771031
64,64,0.01,0.3,2,8776527937098927,1059106253461.0718,2.9060617911445685e-8,4.077517086641848e-7
16,256,0.01,3,4,8778595922308556,13.663988079323174,0.6526930422866338,2.6331576985427985
16,64,0.001,0.3,2,8783847597799893,1446831177414.326,8.344694201763003e-8,7816.029681428202
8,512,0.001,0.03,2,8784149899168653,23572464905850.08,4.890309490673128e-9,7813.803598050905
16,128,0.003,0.3,6,8786015394176256,1035740473601.0923,3.500544898314962e-8,1.588113143127777e-7
64,64,0.0001,1,2,878643010605198,205962573804.55087,1.4220926035271028e-7,0.000002965699811093969
64,64,0.01,0.03,7,8787780305632477,18227354790267.785,2.5362396627265937e-9,3.70115966745805e-8
128,128,0.0001,0.3,7,878817179007827,1175341027550.549,5.970533134336286e-8,7859.226788733582
32,256,0.0003,0.1,1,879261489489095,4755118740902.427,1.5980836875874644e-8,7822.475439443437
64,512,0.003,3,3,8793192911728305,195984.21459064685,8.315294421906109e-7,0.000015783952109219273
128,512,0.01,0.1,2,8793617274643653,2580647498574.4404,8.514607463491288e-9,8.137724782597949e-8
32,128,0.01,0.1,3,8795359214036551,3665586549400.795,8.718670896306906e-9,5.8106149002044865e-8
32,512,0.001,0.03,6,8798038622004611,17663528650614.77,3.806295945087788e-9,7827.997655903419
32,64,0.003,3,5,8798321230293998,13.027666224122372,1.7698084670836838,7.195852500708577
128,1024,0.01,0.1,2,88002741046104,2605107856285.29,8.919821770040034e-9,1.237925286629274e-7
32,256,0.003,0.3,3,8803027852852665,882816741873.9281,3.157866124083477e-8,4.692778368472269e-7
32,64,0.0001,3,2,8803732309319277,13.137323039276621,1.3454276383621677,6.657938779779126
16,64,0.01,3,6,8804453560360272,3.8794830632870996,637.9430672271296,1752.6849387951963
64,256,0.0003,1,3,8804805712402765,181026175666.234,1.273398886231743e-7,0.0000012375553590857072
32,128,0.001,1,8,8805464055857651,130612827399.73431,1.6411632095968834e-7,0.0000022266175093083173
32,256,0.001,3,3,8805881370876183,74103.22688253531,0.0000052190939801171475,0.00014819847254006209
64,512,0.0001,0.3,6,8806522611428198,1140838673972.9346,5.2493271505663796e-8,7836.7664073816
8,256,0.0003,0.1,8,880723595917454,5737212197720.893,2.5986789164451875e-8,7813.775223455927
64,1024,0.001,0.3,3,8808633553508176,958995218741.8029,2.6529953566880342e-8,1.7321280875133487e-7
16,64,0.0001,0.3,6,8808993687500261,1646135407563.362,1.214466016531495e-7,7820.585173861169
32,512,0.0003,0.3,1,8812408782484434,1184732663502.2053,3.001450021796338e-8,2.417627648927652e-7
128,512,0.003,0.3,0,8812730609876995,697954167242.8413,2.756900507834125e-8,1.5698734555810602e-7
8,1024,0.01,0.3,5,8816115824744325,336862177.62952137,4.429450872631596e-8,1.6776770527523937e-7
64,1024,0.01,3,6,8818992940758928,2237.907275971094,8.164519351865634e-7,0.000012959475690349536
128,256,0.01,0.1,8,8819720945965875,2770267945316,8.4973941216286e-9,5.5769725503036784e-8
16,128,0.01,3,7,8819814902175589,6.6585176823476555,205.04841720295042,612.2288394142143
16,256,0.001,0.1,4,8822216077414005,5550084118411.403,1.0930182536748478e-8,0.00021374929205299036
128,256,0.0003,0.1,2,8825637092248264,3374774253539.047,1.7239023763865532e-8,7879.595995773438
32,512,0.0003,0.03,6,8825861115530612,18304284587735.066,3.8506398070032736e-9,7820.440308541495
16,64,0.01,0.1,7,8826319088187488,4721593443888.881,1.0677118078482953e-8,5.892405585525934e-8
8,256,0.0001,3,7,8829055904144736,2.811959657478971,1321.0125105137674,3314.637724707975
128,1024,0.0003,3,7,8830870638590053,21175372123.004845,5.309656597022521e-7,0.000009171851149711544
128,512,0.003,0.1,3,8833444222243205,2834538848375.962,8.820622010522874e-9,7.650372690625755e-8
128,256,0.0001,0.3,5,883468602946977,1034545237716.5437,5.497646848686162e-8,7867.706286830976
32,512,0.003,0.1,7,8837046523065188,4006947753692.204,9.178060755789288e-9,5.250420209610971e-8
128,64,0.01,0.03,7,8839069048498912,17834704199556.844,2.5120781010865395e-9,2.174229707341696e-8
